,kcat,data_type,MW,kcat_MW
PI4P5K_HDE_PALM_c_num1,4677.44868907671,fill,103464.1552000008,162750.2321758292
PLDAGAT_OLE_PALM_PALM_PC_3_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_ARA_PALM_PE_11_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_ARA_PALM_PE_12_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_PALM_PALM_PC_4_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_PALM_PALM_PC_5_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_PALM_PALM_PC_6_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_PALM_PALM_PC_7_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_ARA_PALM_PE_13_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_ARA_PALM_PE_14_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_ARA_PALM_PE_15_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_ARA_PALM_PE_16_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_LNA_PC_1_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_PALM_PALM_PC_8_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_MYRS_PALM_PC_3_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_ARA_PC_6_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_ARA_PC_7_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_ARA_PC_8_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_ARA_PE_9_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_ARA_PE_10_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_ARA_PE_11_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_ARA_PE_12_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_LNA_PC_2_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_LNA_PC_3_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_LNA_PC_4_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_LNA_PC_5_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_LNA_PC_6_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_LNA_PC_7_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_LNA_PC_8_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_LNA_PE_9_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_LNA_PE_10_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_LNA_PE_11_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_LNA_PE_12_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_LNA_PE_13_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_LNA_PE_14_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_LNA_PE_15_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_MYRS_LNA_PE_16_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_LNA_PC_1_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_LNA_PC_2_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_LNA_PC_3_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_LNA_PC_4_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_ARA_PE_13_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_ARA_PE_14_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_ARA_PE_15_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_ARA_PE_16_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_LNA_PC_1_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_LNA_PC_2_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_LNA_PC_3_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_LNA_PC_4_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_LNA_PC_5_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_LNA_PC_6_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_LNA_PC_7_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_LNA_PC_8_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_LNA_PE_9_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_LNA_PE_10_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_LNA_PE_11_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_LNA_PE_12_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_LNA_PC_5_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_LNA_PC_6_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_LNA_PC_7_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_LNA_PC_8_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_LNA_PE_9_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_LNA_PE_10_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_LNA_PE_11_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_LNA_PE_12_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_LNA_PE_13_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_LNA_PE_13_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_LNA_PE_14_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_LNA_PE_15_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_LNA_PE_16_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_LNA_PE_14_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_LNA_PE_15_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_GLNA_PC_1_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_PALM_LNA_PE_16_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_MYRS_PALM_PC_4_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_ARA_PC_1_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_ARA_PC_2_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_ARA_PC_3_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_ARA_PC_4_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_ARA_PC_5_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_GLNA_PC_2_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_GLNA_PC_3_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_GLNA_PC_4_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_GLNA_PC_5_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_GLNA_PC_6_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_GLNA_PC_7_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_GLNA_PC_8_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_GLNA_PE_9_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_GLNA_PE_10_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_MYRS_PALM_PC_5_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_GLNA_PE_11_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_GLNA_PE_12_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_GLNA_PE_13_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_GLNA_PE_16_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_HDE_GLNA_PC_1_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_GLNA_PE_14_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_HDE_GLNA_PC_2_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_GLNA_PE_15_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_HDE_GLNA_PC_3_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_MYRS_PALM_PC_6_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_HDE_GLNA_PC_4_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_HDE_GLNA_PC_5_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_HDE_GLNA_PC_6_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_HDE_GLNA_PC_7_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_EPA_GLNA_PE_16_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_MYRS_HDE_PC_1_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_MYRS_HDE_PC_2_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_MYRS_HDE_PC_3_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_MYRS_HDE_PC_4_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_MYRS_HDE_PC_5_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_HDE_GLNA_PC_8_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_MYRS_HDE_PC_6_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_MYRS_PALM_PC_7_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_MYRS_HDE_PC_7_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_MYRS_HDE_PC_8_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_HDE_GLNA_PE_9_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_HDE_GLNA_PE_10_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_MYRS_HDE_PE_9_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_MYRS_PALM_PC_8_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_MYRS_HDE_PE_10_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_MYRS_HDE_PE_11_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_HDE_GLNA_PE_11_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_HDE_GLNA_PE_12_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_HDE_GLNA_PE_13_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_MYRS_HDE_PE_12_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_MYRS_PALM_PE_9_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_MYRS_HDE_PE_13_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_MYRS_HDE_PE_14_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_MYRS_HDE_PE_15_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_MYRS_HDE_PE_16_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_MYRS_PALM_PC_1_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_HDE_GLNA_PE_14_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_HDE_GLNA_PE_15_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_HDE_GLNA_PE_16_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_PALM_HDE_PC_1_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_PALM_HDE_PC_2_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_PALM_HDE_PC_3_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_PALM_HDE_PC_4_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_MYRS_PALM_PC_2_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_MYRS_PALM_PE_10_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_PALM_HDE_PC_5_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_PALM_HDE_PC_6_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_PALM_HDE_PC_7_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_PALM_HDE_PC_8_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_MYRS_PALM_PE_11_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_PALM_HDE_PE_9_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_PALM_HDE_PE_10_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_PALM_HDE_PE_11_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_LNA_PE_13_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_LNA_PE_14_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_LNA_PE_15_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_LNA_PE_16_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_EPA_DHA_PC_1_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_EPA_DHA_PC_2_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_PALM_HDE_PE_12_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_PALM_HDE_PE_13_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_PALM_HDE_PE_14_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_PALM_HDE_PE_15_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_LNA_PALM_HDE_PE_16_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_EPA_DHA_PC_3_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_EPA_DHA_PC_4_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_DHA_PC_1_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_EPA_DHA_PC_5_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_MYRS_PALM_PE_12_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_EPA_DHA_PC_6_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_EPA_DHA_PC_7_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_DHA_PC_2_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_DHA_PC_3_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_DHA_PC_4_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_EPA_DHA_PC_8_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_EPA_DHA_PE_9_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_DHA_PC_5_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_DHA_PC_6_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_MYRS_PALM_PE_13_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_DHA_PC_7_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_DHA_PC_8_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_DHA_PE_9_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_DHA_PE_10_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_DHA_PE_11_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_DHA_PE_12_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_EPA_DHA_PE_10_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_EPA_DHA_PE_11_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_EPA_DHA_PE_12_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_EPA_DHA_PE_13_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_EPA_DHA_PE_14_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_EPA_DHA_PE_15_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_EPA_DHA_PE_16_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_PALM_LNA_PC_1_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_DHA_PE_13_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_DHA_PE_14_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_PALM_LNA_PC_2_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_PALM_LNA_PC_3_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_DHA_PE_15_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_DHA_PE_16_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_PALM_LNA_PC_4_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_MYRS_PALM_PE_14_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_PALM_LNA_PC_5_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_PALM_LNA_PC_6_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_PALM_LNA_PC_7_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_PALM_LNA_PC_8_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_PALM_LNA_PE_9_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_PALM_LNA_PE_10_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_LNA_PC_1_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_LNA_PC_2_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_LNA_PC_3_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_LNA_PC_4_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_LNA_PC_5_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_LNA_PC_6_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_LNA_PC_7_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_LNA_PC_8_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_PALM_LNA_PE_11_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_PALM_LNA_PE_12_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_PALM_LNA_PE_13_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_PALM_LNA_PE_14_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_LNA_PE_9_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_LNA_PE_10_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_LNA_PE_11_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_PALM_LNA_PE_15_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_HDE_PALM_LNA_PE_16_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_LNA_PE_12_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_ARA_PC_1_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_MYRS_PALM_PE_15_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_ARA_PC_2_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_ARA_PC_3_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_ARA_PC_4_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_ARA_PC_5_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_ARA_PC_6_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_MYRS_PE_10_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_MYRS_PE_11_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_MYRS_PE_12_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_ARA_PC_7_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_ARA_PC_8_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_MYRS_PE_13_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_MYRS_PE_14_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_ARA_PE_9_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_MYRS_PE_15_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_ARA_PE_10_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_PALM_MYRS_PALM_PE_16_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_ARA_PE_11_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_ARA_PE_12_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_MYRS_PE_16_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_PALM_HDE_PC_1_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_PALM_HDE_PC_2_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_OLE_PALM_HDE_PC_3_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_ARA_PE_13_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_ARA_PE_14_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
PLDAGAT_MYRS_EPA_ARA_PE_15_c,4677.44868907671,fill,108166.34700000077,155675.17761024172
