,fluxes,reduced_costs
ACONTa_num1,1.0884926300354758,-9.080083794244786
MLDCP2App_num1,0.0,-1.9445342700531114
12DGR140tipp,0.0,-2.0
12DGR160tipp,0.0,-2.0
12DGR180tipp,0.0,31.416816644154096
PGPP120pp_num1,0.0,-3.449540220728977
PGPP181pp_num1,0.0,-8.021751941520506
CLPNH120pp,0.0,-2.0
CLPNH140pp,0.0,-2.0
EX_12ppd__R_e,0.0,25.723783451567073
PGSA181,0.0,155.01932589714045
PGPP140_num1,0.0,-7.771452520081533
PGPP141_num1,0.0,-8.156928184512475
MDDCP5pp_num1,0.0,-2.6972913108558174
MLTGY3pp_num1,0.0,-1.4457457788234933
G3PAT180,0.0,-3.533088079474865
AGPAT140,0.0,360.30024699959904
PGSA160,0.0,-7.781658722715925
MLDCP2Bpp_num1,0.0,60.95584553305717
3OAS140_num1,0.1397575151242375,-18.51119526477305
3OAR140,0.1397575151242375,-66.42038558287504
3OAR160,0.08681819666041793,-34.41789257110986
PGSA161,0.0,100.20462021105833
3HAD181_num1,0.0,-8.67943480424583
PGPP160_num1,0.0,-8.021169504661197
PGPP180_num1,0.0,68.42263446157398
PGPP161_num1,0.0,-7.997240119902694
PGPP181_num1,0.0,-3.6793589653893726
CDAPPA180,0.0,-3.328683647337243
NTP12,0.0,990.0277226030946
PE141abcpp,0.0,-1.9999999999999432
PE160abcpp,0.043409098330208964,-2.0000000000001705
PE161abcpp,0.05116388130830755,-2.0000000000001705
PSD141,0.0,-6.007514921371467
PG140abcpp,0.0,167.6871096691748
PG141abcpp,0.0,211.63837346584342
PG180abcpp,0.0,-2.0
PG181abcpp,0.0,-1.9999999999999432
PGP141abcpp,0.0,214.61252196429768
PGP160abcpp,0.0,253.7981829610012
PGP180abcpp,0.0,85.89732602892241
PAPA181pp,0.0,-11.201817406197051
PA140abcpp,0.0,-1.9999999999999432
12DGR120tipp,0.0,-2.0
MDDCP4pp_num1,0.0,-11.005192117741572
CLPNS140pp_num1,0.0,-13.048209989245052
CLPNS141pp_num1,0.0,22.023221520503384
PG120abcpp,0.0,-1.9999999999999432
PE140abcpp,0.0,-1.9999999999999432
CFAS160E,0.0,31561.853118513503
CFAS180E,0.0,31314.393458578445
CFAS180G,0.0,31149.84845356388
PAPA160,0.0,53.60491964238601
PAPA180,0.0,-7.639950657503071
PAPA181,0.0,-6.396012402012497
PETNT161pp,0.0,11859.108646588542
PSSA160,0.043409098330208964,-4.883355574918369
PSSA181,0.0,-10.505883677664542
DAGK140,0.0,41.06549719670977
DAGK160,0.0,-14.439442114256906
DAGK141,0.0,-14.598192643390746
DAGK161,0.0,-8.474116597299314
AGPAT181,0.0,-3.13754890486598
MDDEP3pp_num1,0.0,24.932141179195696
MDDEP4pp_num1,0.0,-3.362301436550297
MLTGY1pp_num1,0.0,-1.5378855665207993
CGLYtex_num1,0.0,-2.0
3HAD40_num1,0.2420852777408526,-10.212180796079338
PLIPA1E141pp,0.0,191.4381312513632
3OAS60_num1,0.0,-19.50528662468787
3OAS160_num1,0.08681819666041793,-29.022975548186878
3OAR60,0.2420852777408526,-22.542014207262127
3OAR80,0.2420852777408526,-34.41788329699966
MLDCP3App_num1,0.0,32.99496329882635
MLDCP1Bpp_num1,0.0,56.78503003244451
2AGPE181tipp,0.0,-2.0
2AGPA140tipp,0.0,-2.0
2AGPA160tipp,0.0,-2.0
2AGPA180tipp,0.0,-2.0
2AGPA141tipp,0.0,-2.0
EX_urate_e,0.0,69.89658407898875
PLIPA1G160pp,0.0,-22.960273589066674
PLIPA1G141pp,0.0,-23.030203340267803
LPLIPAL2E160,0.0,256.21211339690103
LPLIPAL2G140,0.0,-9.04631282354137
LPLIPAL2G160,0.0,212.25927376511527
2AGPE140tipp,0.0,203.09037187175772
2AGPE160tipp,0.0,-2.0
2AGPE180tipp,0.0,-2.0
2AGPE141tipp,0.0,-2.0
2AGPE161tipp,0.0,137.33169279487993
2AGPA161tipp,0.0,-2.0
2AGPA181tipp,0.0,-2.0
2AGPG120tipp,0.0,-2.0
LPLIPAL2G120,0.0,-14.358928596420256
PA141abcpp,0.0,92.36078008184188
PA161abcpp,0.0,82.1202573033271
PA180abcpp,0.0,-2.0
PGPP161pp_num1,0.0,-8.02189194093944
PE120abcpp,0.0,-2.0000000000001705
PE180abcpp,0.0,-2.0
PAPA140,0.0,-4.592776884562676
PAPA141,0.0,57.60452721299386
PAPA161,0.0,41.20519050528675
GTHOXtex_num1,0.0,0.0
DSBAO1,0.0,-8.109515886781953
DSBAO2,0.0,12.204305074639706
DSBDR_num1,0.0,33.01187620196079
TDSR1,0.0,0.0
CGLYabcpp,0.0,-2.0
PLIPA2A120pp,0.0,91.44865330791106
PLIPA2A160pp,0.0,281.14614263115004
CLPNH180pp,0.0,-2.0
LPLIPAL2E120,0.0,-14.358876612875292
EAR100x,0.1397575151242375,-26.66508566050311
EAR120x,0.1397575151242375,-22.574913632334074
EAR160x,0.0,-29.74379256130169
EAR140y,0.08681819664958121,-23.55706224454525
3OAS121,0.1023277626166151,-29.022921645098904
3OAS80_num1,0.2420852777408526,-29.022950924018005
3OAS100_num1,0.2420852777408526,-29.022916154021004
3OAS120_num1,0.0,-28.748751242677827
3OAR40,0.2420852777408526,-27.405747159886687
3OAR100,0.2420852777408526,-34.41786683307919
3HAD60_num1,0.2420852777408526,-5.160722781904042
3HAD100_num1,0.2420852777408526,-14.029134794138372
3HAD140_num1,0.08681819666041793,-13.546219753101468
3HAD160_num1,0.08681819666041793,-14.029111265204847
AGPAT180,0.0,-10.704480365850031
AGPAT141,0.0,-6.340229198336601
AGPAT161,0.05116388130830755,-2.1405444582924247
DASYN120,0.0,-11.71770058924337
EAR40x,0.2420852777408526,-9.43921203000923
EAR60y,0.2420852777408526,-24.982127533796756
MLDEP1pp,0.0,-6.164221271300676
MLDEP2pp,0.0,-7.945180822883913
MLTGY2pp_num1,0.0,-1.7971231101219018
MLTGY4pp_num1,0.0,29.284022806923304
EAR60x,0.0,-16.13190034725676
EAR80x,0.2420852777408526,-24.34728968443801
PE181abcpp,0.0,-1.9999999999999432
12DGR161tipp,0.0,-2.0
12DGR181tipp,0.0,-2.0
NTP11,0.0,952.2857370879815
3OAS180_num1,0.0,2397.5925693632707
3HAD180_num1,0.0,-13.838409345597029
CDAPPA120,0.0,83.19088597217842
PSSA120,0.0,-9.139999570014652
PSD120,0.0,-4.741496118316945
PAPA120,0.0,38.61855762183974
EX_cpgn_un_e,0.0,0.0
MDDEP1pp_num1,0.0,7.895445900630875
MDDEP2pp_num1,0.0,43.36611190694339
PSD181,0.0,-7.864172336855518
DAGK180,0.0,47.318491833584005
DAGK181,0.0,40.97221894140546
PLIPA2E120pp,0.0,-20.643592933002992
PLIPA2G141pp,0.0,102.4563986166246
PLIPA2G161pp,0.0,-18.491019654056686
LPLIPAL1A120pp,0.0,-31.001098498529302
LPLIPAL1A140pp,0.0,-15.011017021811938
LPLIPAL1A181pp,0.0,-19.684800607615045
LPLIPAL1E120pp,0.0,-17.43702456473204
3OAR180,0.0,-34.256351468655794
G3PAT120,0.0,99.33572884853186
PGSA120,0.0,207.6885255564274
TDSR2,0.0,0.0
GTHRDtex_num1,0.0,-2.0
GTHRDabc2pp,0.0,-2.0000000000000284
OMMBLHX3,0.0,17.67369304317026
NADHPO,0.0,134.25739576685714
ACOAD7f,0.0,3.5582162879718453
ACOAD8f,0.0,-1993.516420247668
ACOAD5f,0.0,3.179818161282128
ACOAD3f,0.0,2.7018234913830383
ACOAD2f,0.0,-47.42930512604289
ACOAD4f,0.0,3.4160807591688354
ACOAD6f,0.0,-21.315597362801782
NADH16pp,29.817104475510153,-2.2951047684616697
NADH18pp,0.0,138.7867820367096
EX_tartr__D_e,0.0,16.124683954469916
GLYBt2pp_num1,0.0,11.48886084935657
DSERt2pp,0.0,-2.0
ALAt4pp,0.0,-2.0
LYSt3pp_num1,0.0,-2.0
EX_tungs_e,0.0,0.0
CTBTCAL2,0.0,-17.874597536275985
BGLA1_num1,0.0,-6.1298081673655105
EX_crn__D_e,0.0,-2.0
GDPMNP,0.0,-4.192741265876862
OPHHX3,0.00015169443895754223,-2.0000000000002274
AMMQLT8,0.0,-5.258155307792549
FA120ACPHi,0.0,81.89186839762624
FA80ACPHi,0.0,114.42553109026994
FA140ACPHi,0.0,107.97961764879074
FA100ACPHi,0.0,85.07111877392526
CRNDCAL2,0.0,-3.7790302801653297
CRNCAL2,0.0,7.522151641089863
CHLt2pp_num1,0.0,0.7444304246782849
GLYt4pp,0.0,-1.255569575321715
FRULYSE,0.0,-38.1361710243236
FRULYSt2pp,0.0,-2.0
EX_psclys_e,0.0,265.7018998937583
TUNGStex_num1,0.0,0.0
COBALT2tpp_num1,1.7006103022145993e-05,-2.0
OXCDC,0.0,-65.30497675883271
LPLIPAL2A140,0.0,-14.35893670543333
LPLIPAL2A160,0.0,-13.353397549464994
LPLIPAL2A161,0.0,39.72084579987417
LPLIPAL2A180,0.0,-8.10087213507753
LPLIPAL2A181,0.0,-10.779448937292095
DM_aacald_c,0.0,-2.0
UM3PL,0.0,-17.61019486241645
UM4PL,0.0,-3.3282834341764556
2MAHMP_num1,0.0,407.5098717168635
ZN2tpp,0.00023196324522207132,-2.0
NI2tpp,0.0002197188510461262,-2.0
COBALT2t3pp_num1,0.0,6.744430424678285
23DAPPAt2pp,0.0,-2.0
PLIPA1A120pp,0.0,-23.030237058999887
PLIPA1A140pp,0.0,40.38394329290145
PLIPA1A141pp,0.0,-23.030169499534622
PLIPA1A160pp,0.0,224.45964567006035
PLIPA1A161pp,0.0,-11.068835082602277
PLIPA1A180pp,0.0,97.69285610784465
LPLIPAL2A120,0.0,-14.358895433298294
CAt6pp,0.0,2.0
5DGLCNt2rpp,0.0,-2.0
GALCTNt2pp,0.0,-2.0
GALCTNLtex_num1,0.0,-2.0
EX_galctn__L_e,0.0,16.504774050855204
KDUI,0.0,12.21666045717938
CA2t3pp,0.0,6.0
NADH17pp,0.0,24.92293223248589
FA161ACPHi,0.0,21.621279316987057
FA141ACPHi,0.0,-2.144824084809443
ARGt3pp,0.0,-2.0
FA160ACPHi,0.0,77.91164254400428
MALDtex_num1,0.0,-2.0
OROTtex_num1,0.0,-2.0
PPAt4pp,0.0,0.5485164118396177
OROTt2_2pp,0.0,-2.0
MALDt2_2pp,0.0,-2.0
5DGLCNtex_num1,0.0,-2.0
EX_5dglcn_e,0.0,19.461011997583896
DTARTD,0.0,-9.800703215821265
PLIPA2E161pp,0.0,-22.960280366695656
PLIPA2E180pp,0.0,-23.03022386293057
PLIPA2G120pp,0.0,110.86216494333883
PLIPA2G180pp,0.0,171.0256010637988
LPLIPAL1A161pp,0.0,-21.351753473979272
LPLIPAL1A160pp,0.0,-2.8887634780670055
PSCLYSt2pp,0.0,-2.0
LYSt2pp,0.0,11.48886084935657
GLYt2pp_num1,0.0,2.744430424678285
ALAt2pp_num1,0.0,2.0
BALAt2pp,0.0,-2.0
DALAt2pp,0.009451311815587856,-2.0
FE2tpp,0.01092540082554747,-2.0
MN2tpp,0.00047004868753211515,-2.0
MG2tpp,0.0,7.48886084935657
NI2t3pp_num1,0.0,6.744430424678285
PPAtex_num1,0.0,-2.0
GALCTNLt2pp,0.0,-2.0
GALCTLO,0.0,-6.919940332897113
THYMt3pp,0.0,456.8290910285958
PSCLYStex_num1,0.0,-2.0
THYMtex_num1,0.0,2.0
CU2tpp,0.0004822930817080603,-2.0
FE2t3pp,0.0,6.744430424678285
MN2t3pp_num1,0.0,6.744430424678285
MG2t3_2pp,0.005901117748684659,-2.0
CD2tpp,0.0,0.0
ETHAt2pp,0.0,-2.0
FE3abcpp,0.0,11.896299725412405
THRA_num1,0.0,145.54239076151353
XYLK2_num1,0.0,-8.518392883976787
GLDBRAN2,0.0,11.093030838004196
CLt3_2pp,0.0017703353246053977,-2.0
EX_ppal_e,0.0,-2.0
POR5_num1,0.0,17.17503017330091
HACD8_num1,0.0,36.646787594432226
CTECOAI8,0.0,-17.719226196328236
CTECOAI6,0.0,53.4322964798921
MTHTHFSs,0.00030474936615675075,-2.0
SELGTHR,0.0,151.83695254756844
SELGTHR3,0.0,-2.000000000000199
EX_slnt_e,0.0,2.0
MALCOAMT,1.3604882416597565e-06,-10.964279070034763
OGMEACPS,1.3604882416597565e-06,-807427.2684981405
OGMEACPR,1.3604882416597565e-06,-2463134.3899249407
OPMEACPS,1.3604882417716791e-06,-2908740.3413226735
LIPAabctex,0.0,11650.509690825118
DGUNC_num1,0.0,139.00814288355858
CDGUNPD_num1,0.0,-1.640754653736849
LDGUNPD,0.0,-6.945514037579642
MPTAT,0.0,-78.69131909120023
MOADSUx,0.0,-10.810950761989716
CMtpp_num1,0.0,4.744430424678285
FUSAtpp_num1,0.0,4.744430424678285
RFAMPtex,0.0,0.0
MINCYCtex_num1,0.0,0.0
MINCYCtpp_num1,0.0,4.744430424678285
DOXRBCNtex_num1,0.0,0.0
DOXRBCNtpp_num1,0.0,4.744430424678285
ETOHtrpp,0.0,2.0
REPHACCOAI,0.0,-6.372263452889456
ACPPAT141,0.0,-5.77420395798959
ACPPAT161,0.05116388130830755,-5.453472728840785
ACPPAT180,0.0,-16.244904428720254
APG3PAT160,0.043409098330208964,-5.555237415508543
APG3PAT161,0.05116388130830755,-8.750276051980052
APG3PAT180,0.0,-3.3785510440240074
ICYSDS,0.00015169443895754223,-7388.626660186972
I4FE4SR,0.0,35226.45399143014
S2FE2ST,1.9046835384803508e-05,-60.12229641161326
BMOCOS,0.0,-3611.5800983723952
BWCOS,0.0,-27.39952204207259
BWCOGDS1,0.0,-4.47454972439734
BWCOGDS2,0.0,983.1003964102442
DHNPTE,0.0,-18.465493854186207
DHMPTR,0.0,-4.094205073572539
NOVBCNtpp_num1,0.0,4.744430424678285
CMtex_num1,0.0,0.0
LALALGLUtex_num1,0.0,-2.0
LALADGLUtpp_num1,0.0,-2.0
I2FE2SS,0.0,29254.218485890542
I2FE2ST,0.0,-20.938273866156464
I2FE2SS2,0.0,-34.29882619923501
I4FE4ST,0.0,-20.636472464233748
S4FE4ST,0.0001768634714303183,-13.941785138558771
S2FE2SS2,0.0001768634714303183,-34.553363834765776
BTS5,1.3604882417716791e-06,-31658.936296206273
5MTRtex_num1,0.0,2.0
LALADGLUtex_num1,0.0,-2.0
LALALGLUtpp_num1,0.0,-2.0
3AMACHYD,0.0,-5.926539261973172
3HPPtex_num1,0.0,2.0
EX_LalaDglu_e,0.0,253.66605004710811
CCGS,0.0,80.29679867682319
CDGR,0.0,-12.152381592135498
CBMD,0.0,-2.0
MSAR_num1,0.0,-5.7652435572686045
EX_LalaLglu_e,0.0,242.4699270459833
ACPPAT120,0.0,94.13355595711663
CPH4S,0.0,51798.87061732063
SHCHCS3,0.0,-3.7267617128894592
EX_ttrcyc_e,0.0,0.0
EX_mincyc_e,0.0,0.0
DM_4crsol_c,0.00015169443895754223,-2.0
URACPAH,0.0,357.42171916972876
POAACR,0.0,-4.290708840868319
ACPPAT160,0.043409098330208964,-8.863737055100279
ACPPAT181,0.0,-11.37467403989263
APH141,0.0,10.454405794195178
APH161,0.0,32.57599015611119
APH180,0.0,-4.7478043328720165
APH181,0.0,129.7811514983756
GTHPi,0.0,61.15861017413488
SEPHCHCS,0.0,293.3979351941913
DHNCOAS,0.0,-23.313934527194956
DHNCOAT,0.0,-17.302618918189182
FESD1s,0.0026556730479383177,-2.00000000000011
EX_doxrbcn_e,0.0,0.0
EX_fusa_e,0.0,0.0
EX_cm_e,0.0,0.0
EX_novbcn_e,0.0,0.0
I2FE2SR,0.0,14604.079997158315
TYRL,0.00015169443895754223,-3673.7981147690475
THZPSN3,0.00015169443895754223,-183.1452455334056
APG3PAT120,0.0,-8.688101969722368
APH120,0.0,-4.407991843339568
MOCDS,0.0,7235.28571352953
FUSAtex_num1,0.0,0.0
NOVBCNtex,0.0,0.0
EX_rfamp_e,0.0,0.0
QUIN2tex_num1,0.0,-2.0
EX_quin_e,0.0,95.97107327660262
FORCT,0.0,-9.236228016590758
DHPTDCs2,0.00030474936615675075,-2.0
EX_3hpp_e,0.0,-2.0
PACCOAE,0.0,66.96193926333126
OXDHCOAT,0.0,-10.044031332865416
HADPCOADH3,0.0,-9.075488085336247
O16A4COLIPAabctex,0.0,21.440470247781036
COLIPAabctex,0.0,1757.9340270080506
ENLIPAabctex,0.0,21.440470247781036
DM_mththf_c,0.00030474936615675075,-2.0
PYROX,0.0,-9.901051949355406
BMOGDS1,0.0,14403.729212427317
MPTS,0.0,770.720335183304
MOCOS,0.0,-3611.5800983723957
BMOGDS2,0.0,987.1276006303815
FESD2s,0.0,-1.999999999980087
S2FE2SR,1.3604882417716791e-06,-40.35442588708929
ACACT8r_num1,0.0,-7.78014978489955
CTECOAI7,0.0,26.128568066167645
CLIPAabctex,0.0,21.440470247781036
K2L4Aabctex,0.013234829615954897,-1.9999999999997158
FDH4pp_num1,0.0,24.80337915594911
FDH5pp_num1,0.0,75.60297609131885
ACPPAT140,0.0,-16.247247266582924
APG3PAT140,0.0,2.207114227036186
APG3PAT141,0.0,93.65048883768429
APG3PAT181,0.0,361.39473152188873
APH140,0.0,140.99437637716437
APH160,0.0,93.22001969782924
OPMEACPD,1.3604882417716791e-06,-3805041.5497731827
EPMEACPR,1.3604882417716791e-06,-3043143.5433472614
AOXSr2,1.3604882417716791e-06,-68142.29784328536
MEOHtrpp,0.0,2.0
SCYSDS,0.0007441870682491085,-13.817131785896557
S2FE2SS,0.0001945498185733501,-89.88545310756916
S4FE4SR,0.0001768634714303183,-8.167929753399221
SELtex_num1,0.0,0.0
SELR,0.0,22.21143006740749
OGMEACPD,1.3604882416597565e-06,-3805041.5497731823
EGMEACPR,1.3604882417716791e-06,-3043143.543347255
OPMEACPR,1.3604882417716791e-06,-2463134.389924941
PMEACPE,1.3604882417716791e-06,-5839.162558594719
MEOHtex_num1,0.0,2.0
EX_5mtr_e,0.0,0.0
MECDPDH5_num1,0.001625103204796271,-20.419229457283336
RNTR1c2_num1,0.0,-12.764233464343988
RNTR2c2_num1,0.0,-13.46425954318579
RNTR3c2_num1,0.018378155413972728,-17.284720195799196
RNTR4c2_num1,0.0,-9.192458748464674
FLDR2_num1,0.056180681699840605,-4.959039624289744
CDGS,0.0,-2.0
5MTRtpp,0.0,-2.0
TTRCYCtex_num1,0.0,0.0
TTRCYCtpp_num1,0.0,4.744430424678285
FESR,0.005311346095876635,-3.0213378728564066
OXCOAHDH,0.0,-4.913621323042662
DHACOAH,0.0,-5.474470935987483
THFAT,0.0,20.175361151621473
FOMETRi,0.0,-6.7131195041311
SLNTtex_num1,0.0,-2.0
SELGTHR2,0.0,-2.000000000000199
GDPTPDP,0.0,74.47878058050476
COLIPAKpp,0.0,-4.5649514074320905
3HPPtpp,0.0,-2.0
MPTSS,0.0,15226.583651713816
CPMPS,0.0,1004.7431282682985
LIPOCT,0.0,18897.858963164468
LIPOS,0.0,-24.87341530544677
OCTNLL,0.0,18836.629510091323
LIPATPT,0.0,907.388682980489
LIPAMPL,0.0,-9.098690784887708
ALDD19xr,0.0,-28.34305882591434
MMM,0.0,90.82582317014749
MOGDS,0.0,7702.240621294027
WCOS,0.0,-5.309003191612305
RFAMPtpp_num1,0.0,4.744430424678285
VPAMTr,0.28785346268229367,-8.58538191601135
ACOLIPAabctex,0.0,-2.0
ECA4COLIPAabctex,0.0,21.440470247781036
COLIPAPabctex,0.0,-2.0
CH4tex,0.0,0.0
TARTRDtex_num1,0.0,-2.0
3OXCOAT,0.0,-7.167803961128811
BTNt2ipp,0.0,-1.9999999990523065
BTNtex_num1,0.0,-2.0
2DGULRGx,0.0,-3.981658263293866
2DGULRGy,0.0,-1.7889413975326534
AP4AS,0.0,64.16284570566029
ARBTptspp_num1,0.0,-2.0
ARBTtex_num1,0.0,-2.0
EX_arbt_e,0.0,64.20719240487743
DMSOtpp,0.0,2.0
PYDXtex_num1,0.0,-2.0
PYDXtpp,0.0,16591.247299524028
SUCASPtpp_num1,0.0,2.0
SUCMALtpp_num1,0.0,-2.0
PYDXNtex_num1,0.0,2.0
PYDXNtpp,0.0,16497.63323628975
PYDAMtex_num1,0.0,-2.0
PYDAMtpp,0.0,16609.152755082905
13PPDH2,0.0,39.46850825791853
TARTt2_3pp,0.0,10.233291274034855
SUCTARTtpp,0.0,-2.0
APCS,0.0,486.67144323036655
CHTBSptspp,0.0,33.38519004597539
CHTBStex_num1,0.0,0.0
TRPtipp,0.0,6.744430424678285
TYRtipp,0.0,6.744430424678285
ThDPAT,0.0,52129.27535484926
GHBDHx,0.0,-18.892801243276836
APPLDHr,0.0,181.8835740730533
SPMDt3pp,0.0,-2.0
PHEtipp,0.0,6.744430424678285
G2PP,0.0,-10.107025056014185
MALt3pp,0.0,8.744430424678285
CITt3pp,0.0,8.744430424678285
DHNPA2r,0.0004550833168719543,-54.49812116898829
QUIN2tpp,0.0,2.0
GLYC2Pabcpp,0.0,4.780336863868911
CRNDtex_num1,0.0,2.0
SHGO,0.0,-8.07778145810255
NADHXD,0.0,29.16380042607284
NADPHHR_num1,0.0,-2.0
NADPHHS_num1,0.0,-2.0
NADHHS_num1,0.0,-2.0
NADHXE,0.0,11.730621277854652
SELabcpp_num1,0.0,21.440470247781036
PYK2,0.0,9.430197897826432
PYK3,0.0,0.3459952157398902
PYK4,0.0,10.429822235273903
NADPHXD,0.0,41.57684419841689
NADHHR_num1,0.0,-2.0
NADPHXE,0.0,7.417487967971283
ALAtpp,0.0,2.744430424678285
DHBSZ3FEabcpp,0.0,43.45005426073362
FE3DHBZS3R,0.0,-9.9638930526894
DXYLONtpp,0.0,0.0
DXYLTD_num1,0.0,17057.85907423099
2DDARAA_num1,0.0,25.313354813173646
2DGLCptspp,0.0,32.394871124255516
GNP_num1,0.0,31.33385949018153
ALLTAMH2,0.0,-3.235982299595449
UGCIAMH,0.0,-2.3284440529787886
METGLCUR,0.0,-18.09034077694117
ACOAD1fr,0.0,6.196079475874285
23DOGULNt4pp,0.0,-2.0
FE3DCITexs,0.0,6.640730150090633
FEENTERES,0.0,-7.949135808293626
FEENTERR4,0.0,-6.635762689832518
DXYLONtex_num1,0.0,0.0
PSURItex_num1,0.0,-2.0
ALR2x,0.0,1.500988277895658
OMPHHXy,0.0,31.86494322266435
CHLt3pp,0.0,8.744430424678285
GLYBt3pp,0.0,-2.0
AI2tpp,0.0,-2.0
Ftpp,0.0,0.0
SQVOSI,0.0,-17.779879555406293
6D6SPA,0.0,60.079825566404296
DHPStr,0.0,-2.0
SQtr,0.0,-2.0
DHPStex,0.0,2.0
FMNtex_num1,0.0,0.0
EX_dxylnt_e,0.0,0.0
AI2K,0.0,178.4506920213115
CLBtex_num1,0.0,2.0
ACOXT,0.0,66.06118728319416
EX_mththf_e,0.0,0.0
2HESR_num1,0.0,-5.613318004825828
CHOLID,0.0,-3.852821352048977
CHOLATEtpp,0.0,4.744430424678285
4ABZGLUH,0.0,-63.638296744525405
4ABZGLUtr,0.0,-2.0
PHDA,0.0,-20.79298033880222
TEO2M,0.0,-6.3473831840030925
PACOAT,0.0,83.15051417252471
CYSItpp,0.0,0.0
DHPTDNR,0.0,-10.906471111323754
DHPTDNRN,0.0,-6.745228926068421
PCNO,0.0,11.925310229228216
HPACOAT,0.0,-10.671954771538367
PUACGAMtr,0.0,312.5917719711576
DC6PDA,0.0,-5.293288886511115
5DGLCNR,0.0,-8.512628460126507
PIt2rpp_num1,0.6561675604712318,-2.000000000000222
LEUt2rpp,0.0,11.48886084935657
LCTStpp,0.0,11.48886084935657
ILEt3pp,0.0,11.48886084935657
METt3pp_num1,0.0,28.18490067245932
GSNt3pp,0.0,11.48886084935657
CLtipp,0.0,1.3722152123391425
5DKGR_num1,0.0,16.07705140542521
PItpp,0.0,6.744430424678729
LEUt3pp_num1,0.0,-2.0
INSt3pp,0.0,11.48886084935657
INDOLEt2rpp,0.0,-2.0
ILEt2rpp,0.0,-2.0
GLYtpp,0.0,2.0
PYK6,0.0,7.67115610432667
FADt,0.0,10624.883608367843
FADtex_num1,0.0,0.0
AI2abcpp,0.0,23.440470247781036
PAI2I,0.0,-5.429044625367986
4HBZt3pp,0.0,361.5424256474538
CURR,0.0,-24.249816880245362
LKDRA,0.0,-36.68880975554852
METNA,0.0,21.907595620254142
XYHDL,0.0,-10.917314413488686
2DGLCtex_num1,0.0,0.0
E4PP_num1,0.0,75.85184189966346
PUACGAMS,0.0,-11.153427041035087
RU5PP,0.0,-8.963241219342928
6D6SFK,0.0,-5.892273295702296
3SLAR,0.0,-13.426606262876021
SQtex,0.0,-2.0
EX_dhps_e,0.0,0.0
MOX,0.0011060769405469148,-2.0
URATEtex_num1,0.0,-2.0
EX_cs1_e,0.0,0.0
CBL1tonex,0.0,4.744430424678285
CBItonex,0.0,4.744430424678285
ARHGDx,0.0,-30.158332747904524
CPL,0.0,-3.6882379618591017
EX_mepn_e,0.0,-2.0
CH4t2pp,0.0,0.0
INOSTO,0.0,-8.006061353820382
HPYRP,0.0,42.04970886090475
PSURIK,0.0,-7.273891395127293
Ftex_num1,0.0,0.0
CYSItex_num1,0.0,0.0
SERtpp,0.0,2.744430424678285
QUINDHyi,0.0,-14.362621067461987
DHGLYH,0.0,15841.368609386504
PNSPA,0.0,-5.852642234715859
4HTHRK,0.00015169443895754223,-9.676086051601885
EX_sq_e,0.0,-2.0
URATEtpp,0.0,-2.0
CS1tex_num1,0.0,0.0
ADOCBLtonex,0.0,4.744430424678285
PETNT181pp,0.0,11841.785329224254
ARMEPNS,0.0,135.49202681761733
RPNTPH,0.0,-2.1434386072376324
PRCPD,0.0,-6.665657574345204
MEPNtex_num1,0.0,-2.0
UDPGPT,0.0,10.951819843116652
MEPNabcpp,0.0,-2.0
OMMBLHXy,0.0,29.49376806554983
OPHHXy,0.0,17.964856129781765
PROD3,0.0,34.22293456944266
F1PP_num1,0.0,32.49804691295357
ACP1p,0.0,-18.269947320688942
EX_4abzglu_e,0.0,342.46034000819213
3HPADHi,0.0,-7.363462270995342
4ABZGLUtex_num1,0.0,-2.0
2HPTCOAT,0.0,-5.754264508366759
EX_metglcur_e,0.0,-2.0
MC6PH,0.0,-2.5539716390414924
SLNTabcpp_num1,0.0,-2.0
VALt2rpp,0.0,-2.0
VALt3pp_num1,0.0,11.48886084935657
MN2tipp,0.0,2.0
PSURItpp,0.0,-2.0
CYSTA,0.0,394.79097086547944
FE3DCITR5,0.0,-9.036978488912155
4HTHRA,0.0,56.75462916986544
GAPP,0.0,64.09674884429018
METGLCURt2pp,0.0,-2.0
METGLCURtex_num1,0.0,2.0
FMNt,0.0,9096.34596218445
AI2tex_num1,0.0,0.0
PAI2T,0.0,-100.75005547833072
CUt2pp_num1,0.0,-2.0
DHCURR,0.0,-24.249653820718322
RHMND,0.0,104.0239699533194
3HBZCT,0.0,-7.9651531526469626
CXSAMS,0.0,1732.9069471619891
EX_2dglc_e,0.0,0.0
THRt2rpp,0.0,2.0
SERt2rpp_num1,0.0,2.0
ACOAD1f,0.0,-2.6048456537555467
AMPNTAT,0.0,13.361262855782115
SQGH,0.0,-9.260046782444697
URAtpp,0.0,-2.0
ASPtpp,0.0,0.0
FUMt1pp,0.0,-2.0
SUCCt1pp,0.0,-2.0
QUINDH,0.0,-21.510885715469385
LCARSyi,0.0,16.16364114052294
BIOMASS_Ec_iML1515_core_75p37M,0.6802441208858396,-1.999999999102791
BIOMASS_Ec_iML1515_WT_75p37M,0.0,4309.283260177396
SHK3Dr_reverse,0.0,0.4795508499769312
GTHOr_reverse,0.0,52.85577942126082
MAN6PI_reverse,0.0,10.511650935381411
EX_pi_e_reverse,0.6561675604712318,-2.0
EX_h_e_reverse,0.0,2.0
TMDPP_reverse,0.0,43.11760583888163
