,kcat_mw,flux,enz useage,enz ratio
UDPGPT,1287.103119837431,0.0,0.0,0.0
PRCPD,632.0193476827612,0.0,0.0,0.0
RPNTPH,20557.82549368728,0.0,0.0,0.0
ARMEPNS,949.4977433518054,0.0,0.0,0.0
MAN6PI_reverse,1399.0097774562428,0.0,0.0,0.0
TMDPP_reverse,129.05640729042878,0.0,0.0,0.0
HCO3E_reverse_num1,169.9019995875964,0.0,0.0,0.0
HCO3E_reverse_num2,358.8577174284903,0.0,0.0,0.0
RMI_reverse,95.94793647171734,0.0,0.0,0.0
ALCD2x_reverse_num2,610.1117676512508,0.0,0.0,0.0
ALCD2x_reverse_num1,22.45512826749213,0.0,0.0,0.0
TKT1_reverse_num2,298.02981867318704,0.0,0.0,0.0
TKT1_reverse_num1,150.729643281045,0.0,0.0,0.0
TALA_reverse_num2,476.961889396166,0.0,0.0,0.0
TALA_reverse_num1,241.45728006133007,0.0,0.0,0.0
RPE_reverse,4413.377637227032,0.0,0.0,0.0
PGI_reverse,2628.5065290205143,0.0,0.0,0.0
FBA_reverse_num2,90.07363610299772,0.0,0.0,0.0
FBA_reverse_num1,438.42585523121033,0.0,0.0,0.0
ENO_reverse,568.1456335402843,0.0,0.0,0.0
ECOAH6_reverse_num2,289.32028223268367,0.0,0.0,0.0
ECOAH6_reverse_num1,597.5729150588669,0.0,0.0,0.0
PSCVT_reverse,946.9472815310722,0.0,0.0,0.0
A5PISO_reverse_num2,243.74670166764983,0.0,0.0,0.0
A5PISO_reverse_num1,235.68104104790095,0.0,0.0,0.0
ASPTA_reverse_num1,867.5027281583813,0.0,0.0,0.0
PPM_reverse,730.7471782555782,0.0,0.0,0.0
ALATA_L_reverse_num2,528.7118911550496,0.0,0.0,0.0
ALAR_reverse_num2,1331.8616922607364,0.0,0.0,0.0
ALAR_reverse_num1,1342.434064039789,0.0,0.0,0.0
ACALD_reverse_num2,37.10928625850488,0.0,0.0,0.0
ACALD_reverse_num1,4266.682534379906,0.0,0.0,0.0
ICDHyr_reverse,331.8511040044409,0.0,0.0,0.0
NDPK5_reverse_num2,165.2920399393408,0.0,0.0,0.0
NDPK5_reverse_num1,433.4749758331213,0.0,0.0,0.0
ECOAH4_reverse_num2,216.0337973638683,0.0,0.0,0.0
ECOAH4_reverse_num1,446.20427246140633,0.0,0.0,0.0
PETNT181pp,1098.199697074183,0.0,0.0,0.0
QUINDHyi,154.68336008300298,0.0,0.0,0.0
APCS,212.08578323339955,0.0,0.0,0.0
2DDARAA_num2,218.428146542926,0.0,0.0,0.0
ACOXT,192.90079393819408,0.0,0.0,0.0
AI2K,172.75343005797222,0.0,0.0,0.0
6D6SPA,1233.235154300722,0.0,0.0,0.0
SQVOSI,186.86998505248496,0.0,0.0,0.0
OMPHHXy,357.2779743333263,0.0,0.0,0.0
ALR2x,1017.2871523419436,0.0,0.0,0.0
FEENTERR4,577.9779037116058,0.0,0.0,0.0
FEENTERES,495.6662533300914,0.0,0.0,0.0
ACOAD1fr,987.4087661765356,0.0,0.0,0.0
METGLCUR,176.9319743305039,0.0,0.0,0.0
UGCIAMH,8978.046123548575,0.0,0.0,0.0
ALLTAMH2,2385.78324108198,0.0,0.0,0.0
GNP_num2,1072.4750776427106,0.0,0.0,0.0
GNP_num1,903.5657861119108,0.0,0.0,0.0
2DDARAA_num1,868.6046236350802,0.0,0.0,0.0
PSURIK,559.1290445179162,0.0,0.0,0.0
DXYLTD_num2,1101.7075504164711,0.0,0.0,0.0
DXYLTD_num1,1111.5119081487971,0.0,0.0,0.0
FE3DHBZS3R,370.2693942698014,0.0,0.0,0.0
NADPHXE,397.54508121638855,0.0,0.0,0.0
NADPHXD,198.038573738845,0.0,0.0,0.0
PYK4,116.72804025340191,0.0,0.0,0.0
PYK3,219.15467505498265,0.0,0.0,0.0
PYK2,134.7468603923699,0.0,0.0,0.0
NADHXE,251.3750795292981,0.0,0.0,0.0
NADHXD,1190.5083180147226,0.0,0.0,0.0
SHGO,485.1747100445078,0.0,0.0,0.0
G2PP,363.73217503025154,0.0,0.0,0.0
APPLDHr,32.766708768811895,0.0,0.0,0.0
GHBDHx,174.55872558865016,0.0,0.0,0.0
2HESR_num1,419.2404619160523,0.0,0.0,0.0
2HESR_num2,553.9208981191798,0.0,0.0,0.0
CHOLID,192.04793701687169,0.0,0.0,0.0
4ABZGLUH,47.840158024981314,0.0,0.0,0.0
HPYRP,958.5143540838604,0.0,0.0,0.0
INOSTO,490.9683206571143,0.0,0.0,0.0
CPL,1746.6648205218387,0.0,0.0,0.0
ARHGDx,104.7216070300974,0.0,0.0,0.0
3SLAR,258.0631369288613,0.0,0.0,0.0
6D6SFK,757.5998992426177,0.0,0.0,0.0
RU5PP,423.4789179006846,0.0,0.0,0.0
PUACGAMS,322.151019878051,0.0,0.0,0.0
E4PP_num5,968.6502750326756,0.0,0.0,0.0
E4PP_num4,1134.1521536107182,0.0,0.0,0.0
E4PP_num3,774.9189460227273,0.0,0.0,0.0
E4PP_num2,1024.3379298750408,0.0,0.0,0.0
E4PP_num1,793.3113274201638,0.0,0.0,0.0
XYHDL,330.68093373362893,0.0,0.0,0.0
METNA,255.84240789289112,0.0,0.0,0.0
LKDRA,85.0068329651214,0.0,0.0,0.0
CURR,132.53079216426593,0.0,0.0,0.0
PAI2I,859.9438557415504,0.0,0.0,0.0
PYK6,116.14154287767138,0.0,0.0,0.0
5DKGR_num2,397.284870741981,0.0,0.0,0.0
5DGLCNR,374.6612923407358,0.0,0.0,0.0
DC6PDA,895.3924050594626,0.0,0.0,0.0
HPACOAT,340.03704289682344,0.0,0.0,0.0
PCNO,297.09760083516323,0.0,0.0,0.0
DHPTDNRN,538.8930806435419,0.0,0.0,0.0
DHPTDNR,331.0835256513227,0.0,0.0,0.0
PACOAT,156.57423402858444,0.0,0.0,0.0
TEO2M,678.2898428414501,0.0,0.0,0.0
PHDA,156.9088991467933,0.0,0.0,0.0
2AGPEAT120,213.2971893680297,0.0,0.0,0.0
ALATA_D2_num1,102.61699904229354,0.0,0.0,0.0
AMPTASEPG_num4,279.8067254296481,0.0,0.0,0.0
NDPK1_num2,356.4196267973835,0.0,0.0,0.0
DKGLCNR1_num1,323.3061338365006,0.0,0.0,0.0
MLTG3,708.1222588317087,0.0,0.0,0.0
BETALDHy,99.38597695853188,0.0,0.0,0.0
BETALDHx,85.25322897216796,0.0,0.0,0.0
DOGULNR,310.7999379373139,0.0,0.0,0.0
X5PL3E_num2,7425.190283590919,0.0,0.0,0.0
X5PL3E_num1,7529.26070535452,0.0,0.0,0.0
KG6PDC_num2,925.8846681055072,0.0,0.0,0.0
KG6PDC_num1,460.3250657771406,0.0,0.0,0.0
FRUK,965.261432469183,0.0,0.0,0.0
PGMT_num3,4734.110965715958,0.0,0.0,0.0
PGMT_num2,5368.620077960326,0.0,0.0,0.0
PGMT_num1,1911.530842446154,0.0,0.0,0.0
TRDR_num2,424.8125120046037,0.0,0.0,0.0
DGK1,209.7743704790041,0.0,0.0,0.0
NADTRHD,229.32941135285304,0.0,0.0,0.0
TMAOR2,292.90107724274054,0.0,0.0,0.0
TMAOR1_num2,429.38048881212654,0.0,0.0,0.0
TMAOR1_num1,694.4358644438553,0.0,0.0,0.0
GUAD,2831.60354635958,0.0,0.0,0.0
GSPMDS,344.99542241494817,0.0,0.0,0.0
GSPMDA,410.1520886917206,0.0,0.0,0.0
CYNTAH,105.72050231687317,0.0,0.0,0.0
SGDS,2136.818629393132,0.0,0.0,0.0
AST,624.9514789044074,0.0,0.0,0.0
HETZK,211.1032350749749,0.0,0.0,0.0
FCLT_num3,101.8522046062172,0.0,0.0,0.0
FCLT_num2,265.4088319492593,0.0,0.0,0.0
NDPK4_num2,205.96308216471743,0.0,0.0,0.0
NDPK3_num1,279.96981289427646,0.0,0.0,0.0
DKGLCNR1_num2,341.67859621969774,0.0,0.0,0.0
FMNRx2_num1,415.3334503595904,0.0,0.0,0.0
DADA,1020.3200797856996,0.0,0.0,0.0
NTD1_num4,907.498325246601,0.0,0.0,0.0
HPYRRy_num2,135.58574508623977,0.0,0.0,0.0
HPYRRy_num1,271.571226322312,0.0,0.0,0.0
GLYCLTDx_num2,580.438960507478,0.0,0.0,0.0
GLYCLTDx_num1,289.79229502055347,0.0,0.0,0.0
IDOND2,268.5027760817949,0.0,0.0,0.0
IDOND,528.2141812278917,0.0,0.0,0.0
GMHEPAT,3411.657046224726,0.0,0.0,0.0
AGMHE,219.7931889000595,0.0,0.0,0.0
F6PA_num2,2852.623423787529,0.0,0.0,0.0
F6PA_num1,292.18872553683514,0.0,0.0,0.0
NTD7_num4,357.72166443447173,0.0,0.0,0.0
NTD7_num3,479.7155002221629,0.0,0.0,0.0
NTD7_num2,361.2150504527813,0.0,0.0,0.0
NTD7_num1,382.5704105390805,0.0,0.0,0.0
NTD1_num3,726.5338204311362,0.0,0.0,0.0
FMNRx2_num2,672.7556731346696,0.0,0.0,0.0
NTD1_num2,683.3259571307491,0.0,0.0,0.0
NTD1_num1,404.7406443353789,0.0,0.0,0.0
UPPRT,150.18884178947275,0.0,0.0,0.0
DURIK1,554.7356086900915,0.0,0.0,0.0
DDPGALA,1207.1528842388714,0.0,0.0,0.0
UMPK_num2,269.6995802892539,0.0,0.0,0.0
DHAPT,227.0712571369344,0.0,0.0,0.0
ADCL_num1,84.80551101209656,0.0,0.0,0.0
GSNK,712.1377697280428,0.0,0.0,0.0
AMPN,68.86935766113785,0.0,0.0,0.0
GMPS2,153.3763241489318,0.0,0.0,0.0
ACPS1_num2,992.9197683918449,0.0,0.0,0.0
ACPS1_num1,769.0441754872868,0.0,0.0,0.0
FMNRx2_num3,33.30032002568288,0.0,0.0,0.0
NDPK2_num2,397.74665657405046,0.0,0.0,0.0
GTPDPK,261.3854251534416,0.0,0.0,0.0
CRNCDH,1398.9301236599954,0.0,0.0,0.0
AACPS4,221.64295759882248,0.0,0.0,0.0
PACCOAL,431.5187399888465,0.0,0.0,0.0
MLTP2,150.4785747328838,0.0,0.0,0.0
AMALT1,729.623898959919,0.0,0.0,0.0
AB6PGH_num3,787.9325150876334,0.0,0.0,0.0
AB6PGH_num2,767.6381375991677,0.0,0.0,0.0
AB6PGH_num1,799.3984610609598,0.0,0.0,0.0
DDGALK,815.9192927939414,0.0,0.0,0.0
ACMAMUT,717.3463574021955,0.0,0.0,0.0
DMSOR2,657.6864533519139,0.0,0.0,0.0
SERASr,412.8083057095168,0.0,0.0,0.0
CAT_num2,595.8858821232302,0.0,0.0,0.0
CAT_num1,566.582633509421,0.0,0.0,0.0
ACNML,172.8428078196633,0.0,0.0,0.0
AMANK,638.9236641737423,0.0,0.0,0.0
AACPS3,233.0267947951354,0.0,0.0,0.0
CRNCBCT,244.48104510960795,0.0,0.0,0.0
AACPS2,104.09821648430984,0.0,0.0,0.0
NTD10,346.7285912477138,0.0,0.0,0.0
NTD9_num4,358.0296927817517,0.0,0.0,0.0
NTD9_num3,382.8998357402712,0.0,0.0,0.0
NTD9_num2,361.5260868983361,0.0,0.0,0.0
NTD9_num1,480.1285754909801,0.0,0.0,0.0
RZ5PP,609.5272272861832,0.0,0.0,0.0
2DGULRy,276.3404419883884,0.0,0.0,0.0
DKGLCNR2y,241.8443102936814,0.0,0.0,0.0
DMSOR1_num2,357.59745049405325,0.0,0.0,0.0
DMSOR1_num1,221.1080618857076,0.0,0.0,0.0
AACPS1,104.09824864029906,0.0,0.0,0.0
HACD7_num2,215.8651103941382,0.0,0.0,0.0
HACD7_num1,445.8558600948202,0.0,0.0,0.0
GP4GH,346.0028522240364,0.0,0.0,0.0
ACGAMT,126.8010569899102,0.0,0.0,0.0
AADDGT,5705.9561033081045,0.0,0.0,0.0
GMHEPK,14711.707540753683,0.0,0.0,0.0
CRNBTCT,238.67577007429077,0.0,0.0,0.0
S7PI,390.7646885309696,0.0,0.0,0.0
GMHEPPA,13310.058478834611,0.0,0.0,0.0
ADNUC,1400.4166540134147,0.0,0.0,0.0
GLYAT,121.3009568094292,0.0,0.0,0.0
NDPK7_num2,160.394687563254,0.0,0.0,0.0
NDPK7_num1,420.6317699313152,0.0,0.0,0.0
ALLTN,757.2878869431631,0.0,0.0,0.0
G3PD6,198.6090695449171,0.0,0.0,0.0
TDPDRR,437.0303032412576,0.0,0.0,0.0
TDPDRE,873.7105588032027,0.0,0.0,0.0
UDPGALM,15166.124615101744,0.0,0.0,0.0
TDPGDH_num2,304.22963468188425,0.0,0.0,0.0
TDPGDH_num1,620.7734608414793,0.0,0.0,0.0
G1PTT_num2,79.42828492961533,0.0,0.0,0.0
G1PTT_num1,79.52752913648105,0.0,0.0,0.0
2DGULRx,283.85661740051705,0.0,0.0,0.0
BUTCT,504.4328033154175,0.0,0.0,0.0
ACACCT_num2,471.2066559883813,0.0,0.0,0.0
ACACCT_num1,291.7418837560247,0.0,0.0,0.0
HACD2_num2,506.4749954458287,0.0,0.0,0.0
HACD2_num1,245.21440803880697,0.0,0.0,0.0
HACD1_num2,503.172587885126,0.0,0.0,0.0
HACD1_num1,243.61551782234568,0.0,0.0,0.0
CYTK2,1040.563709128233,0.0,0.0,0.0
TREH,309.663121103605,0.0,0.0,0.0
UDCPDP_num3,507.2914953828783,0.0,0.0,0.0
UDCPDP_num1,520.1829743257538,0.0,0.0,0.0
TRE6PS,492.9972271689498,0.0,0.0,0.0
ADA,1048.3695874716668,0.0,0.0,0.0
ADD,760.1677917016724,0.0,0.0,0.0
NTP3_num5,788.4004759322033,0.0,0.0,0.0
NTPP7_num1,581.3955090985725,0.0,0.0,0.0
CSND,53.72798405300163,0.0,0.0,0.0
GART,10.180587599007392,0.0,0.0,0.0
DCTPD,170.47146996759105,0.0,0.0,0.0
DCYTD,932.2910081690306,0.0,0.0,0.0
CYTD,1045.413274381457,0.0,0.0,0.0
PPCSCT,292.57524655732345,0.0,0.0,0.0
GMAND,218.1810679563392,0.0,0.0,0.0
CYANST_num3,10767.687141549666,0.0,0.0,0.0
CYANST_num2,13729.492887121403,0.0,0.0,0.0
CYANST_num1,8900.055601046206,0.0,0.0,0.0
NTPP8_num2,221.26434282341293,0.0,0.0,0.0
NTPP8_num1,156.53541181692933,0.0,0.0,0.0
NTPP7_num3,221.18643720675144,0.0,0.0,0.0
NTPP7_num2,156.48029680096542,0.0,0.0,0.0
NTPP6_num2,156.30508838779252,0.0,0.0,0.0
GLUN_num1,332.2744435402805,0.0,0.0,0.0
NTPP6_num1,168.7093567536819,0.0,0.0,0.0
NTPP3_num3,3364.2265081316755,0.0,0.0,0.0
NTPP3_num2,3092.017351976397,0.0,0.0,0.0
NTPP3_num1,832.2042144790103,0.0,0.0,0.0
NTPP4_num2,157.09234657687844,0.0,0.0,0.0
NTPP4_num1,635.0535450116641,0.0,0.0,0.0
TMK,287.1127022807456,0.0,0.0,0.0
SPODM_num2,1014.4477569618826,0.0,0.0,0.0
SPODM_num1,934.0152274527971,0.0,0.0,0.0
MLTP3,118.31224017480756,0.0,0.0,0.0
AMALT3,336.2664737241015,0.0,0.0,0.0
MLTG1,935.8381603395084,0.0,0.0,0.0
MLTG2,645.6642835416636,0.0,0.0,0.0
ACOATA,424.86420010625113,0.0,0.0,0.0
GLUCYS,424.563896226658,0.0,0.0,0.0
GLUN_num2,652.4086696941126,0.0,0.0,0.0
AGDC,689.370835842546,0.0,0.0,0.0
ACOTA_num2,206.07168051555757,0.0,0.0,0.0
NTP3_num3,697.8707342686562,0.0,0.0,0.0
NTP3_num2,678.0168053749057,0.0,0.0,0.0
NTP3_num1,361.3590904085242,0.0,0.0,0.0
PPAKr,276.60800209293274,0.0,0.0,0.0
MCITS,408.8531343179698,0.0,0.0,0.0
MI1PP,13850.256870091627,0.0,0.0,0.0
ADNCYC,326.26032994077025,0.0,0.0,0.0
AP5AH,1350.2793342429072,0.0,0.0,0.0
AP4AH,2465.076098885825,0.0,0.0,0.0
MAN1PT2,3282.422523638956,0.0,0.0,0.0
ETHAAL,146.63720018443556,0.0,0.0,0.0
GPDDA5,400.76110638608367,0.0,0.0,0.0
ACOTA_num4,402.34174417996337,0.0,0.0,0.0
ACOTA_num3,205.59330853075207,0.0,0.0,0.0
ACOTA_num1,196.57587889366712,0.0,0.0,0.0
GMPR,73.85204965001435,0.0,0.0,0.0
PTA2,194.22421360919589,0.0,0.0,0.0
SGSAD,530.2692071896399,0.0,0.0,0.0
SOTA,279.7397276192679,0.0,0.0,0.0
MDH3,2316.041590447222,0.0,0.0,0.0
DXYLK,358.70645789246123,0.0,0.0,0.0
MCITL2,300.3675207603008,0.0,0.0,0.0
TRPS1,72.72198396952048,0.0,0.0,0.0
PHETA1_num3,797.533438631534,0.0,0.0,0.0
PHETA1_num2,1873.6012788886896,0.0,0.0,0.0
PHETA1_num1,1872.0726719428276,0.0,0.0,0.0
GPDDA2,339.3081650662541,0.0,0.0,0.0
GPDDA1,380.8291663650691,0.0,0.0,0.0
OCBT_num1,413.9432593728578,0.0,0.0,0.0
NTRIR2x,1842.9187731926197,0.0,0.0,0.0
CBPS,40.07168466420025,0.0,0.0,0.0
ME2,1016.1795664061972,0.0,0.0,0.0
TAUDO,72.68203535534691,0.0,0.0,0.0
SPMDAT1,370.1015540686252,0.0,0.0,0.0
FCLPA_num2,259.18471535089424,0.0,0.0,0.0
FCLPA_num1,1061.4190276671332,0.0,0.0,0.0
FCLK,1305.154453899542,0.0,0.0,0.0
FCI,98.64883840352948,0.0,0.0,0.0
GALS3,269.5997659160966,0.0,0.0,0.0
G3PD2,943.911206822582,0.0,0.0,0.0
M1PD,520.5293526143075,0.0,0.0,0.0
ARAI,138.38252438519467,0.0,0.0,0.0
ADPRDP_num2,275.3031183852485,0.0,0.0,0.0
ADPRDP_num1,308.01766366711337,0.0,0.0,0.0
TRE6PP,328.26746052996884,0.0,0.0,0.0
MALS_num2,1049.5057254141896,0.0,0.0,0.0
TDPADGAT,1120.43865995607,0.0,0.0,0.0
SPMDAT2,213.34921363823275,0.0,0.0,0.0
P5CD,614.4049046293107,0.0,0.0,0.0
HEX1,1369.7756451468906,0.0,0.0,0.0
NNAM,487.1372147590104,0.0,0.0,0.0
NMNDA,672.3138685906368,0.0,0.0,0.0
DDPA_num2,1813.2169382240725,0.0,0.0,0.0
DDPA_num1,925.5572045428088,0.0,0.0,0.0
SDPTA_num5,217.42121839063128,0.0,0.0,0.0
SDPTA_num4,198.0914743062864,0.0,0.0,0.0
SDPTA_num3,197.63162746318852,0.0,0.0,0.0
SDPTA_num2,386.7609031972474,0.0,0.0,0.0
SDPTA_num1,188.96340130618148,0.0,0.0,0.0
DMPPS,5.693819186732827,0.0,0.0,0.0
ASPCT_num1,112.49032941411544,0.0,0.0,0.0
ASNS2_num2,545.8114556568091,0.0,0.0,0.0
ASNN_num2,367.87761510450974,0.0,0.0,0.0
ASNN_num1,82.72162009575177,0.0,0.0,0.0
ACCOAL_num1,224.1017332467792,0.0,0.0,0.0
ACCOAL_num2,232.96454286822524,0.0,0.0,0.0
GALUi,82.03425700430299,0.0,0.0,0.0
UGLYCH,5031.330323617471,0.0,0.0,0.0
CYTDH_num3,729.6465248765387,0.0,0.0,0.0
CYTDH_num2,175.99468536802183,0.0,0.0,0.0
CYTDH_num1,702.4197974508396,0.0,0.0,0.0
ACM6PH,206.77287196307483,0.0,0.0,0.0
AMANAPEr,1077.5257087859368,0.0,0.0,0.0
URDGLYCD,136.24348078731322,0.0,0.0,0.0
MANPGH,806.2551714042894,0.0,0.0,0.0
ENTCS,463.1633554384185,0.0,0.0,0.0
GLYCK2,1578.989017780653,0.0,0.0,0.0
HKNTDH,286.9248009844243,0.0,0.0,0.0
HKNDDH,600.6049482347527,0.0,0.0,0.0
DHCINDO,142.5282136708772,0.0,0.0,0.0
HPPPNDO,259.4751483577781,0.0,0.0,0.0
ADOCBIK,231.18078713548897,0.0,0.0,0.0
ADOCBLS,380.3578686101509,0.0,0.0,0.0
ACBIPGT,232.5855036897441,0.0,0.0,0.0
ASCBPL,161.61636329899653,0.0,0.0,0.0
ASAD,373.7994548889373,0.0,0.0,0.0
ASPK_num2,1771.093501981873,0.0,0.0,0.0
ASPK_num1,3551.454153274301,0.0,0.0,0.0
PAPSR_num1,460.80252913865047,0.0,0.0,0.0
CYSS_num2,689.1169242946798,0.0,0.0,0.0
GLYCDx,62.87800728323371,0.0,0.0,0.0
HPYRRx_num2,237.27637036911477,0.0,0.0,0.0
HPYRRx_num1,475.2522828816696,0.0,0.0,0.0
AKGDH,46.6001789669247,0.0,0.0,0.0
3HPPPNH,265.8920042389167,0.0,0.0,0.0
HOPNTAL,1394.9567896156884,0.0,0.0,0.0
OP4ENH,181.1927518951273,0.0,0.0,0.0
HACD4_num2,500.2112844838996,0.0,0.0,0.0
HACD4_num1,242.18177624164665,0.0,0.0,0.0
EDTXS4,1702.0271755447682,0.0,0.0,0.0
NDPK8_num1,643.2574568303231,0.0,0.0,0.0
ILETA,108.66972679076602,0.0,0.0,0.0
PMDPHT_num1,313.6692841218432,0.0,0.0,0.0
NDP7,953.8623465138448,0.0,0.0,0.0
CDPPH,816.213876348907,0.0,0.0,0.0
NDP3_num2,964.6072427169638,0.0,0.0,0.0
NDP3_num1,1956.1559160896927,0.0,0.0,0.0
TRPAS2,113.26449021240796,0.0,0.0,0.0
CYSDS_num2,62.44796396483459,0.0,0.0,0.0
CYSDS_num1,76.26506304964722,0.0,0.0,0.0
PTRCTA,363.7214281931522,0.0,0.0,0.0
DURIPP_num2,205.01178482910996,0.0,0.0,0.0
DURIPP_num1,338.087198662913,0.0,0.0,0.0
PYNP2r,275.98335798029507,0.0,0.0,0.0
NDPK8_num2,245.2859869046041,0.0,0.0,0.0
NDPK6_num2,159.33662194400347,0.0,0.0,0.0
ORPT,251.2817906055077,0.0,0.0,0.0
HMPK1_num2,258.1702965890156,0.0,0.0,0.0
HMPK1_num1,139.0653359514696,0.0,0.0,0.0
NMNAT_num2,379.4323086105675,0.0,0.0,0.0
NMNAT_num1,49.14221932768095,0.0,0.0,0.0
NADDP_num2,144.52613899663208,0.0,0.0,0.0
NADDP_num1,179.1576569666492,0.0,0.0,0.0
RMI,184.7954540508417,0.0,0.0,0.0
ALDD2y_num5,605.2624309266939,0.0,0.0,0.0
ALDD2y_num4,701.6377096417682,0.0,0.0,0.0
ALDD2y_num3,98.0935906927016,0.0,0.0,0.0
ALDD2y_num2,262.40786993372444,0.0,0.0,0.0
ALDD2y_num1,751.2076830895403,0.0,0.0,0.0
ALCD2x_num2,462.04716212673554,0.0,0.0,0.0
ALCD2x_num1,17.005619037850252,0.0,0.0,0.0
VALTA,46.30927375039046,0.0,0.0,0.0
G1PP_num1,436.4661101012679,0.0,0.0,0.0
EDTXS3,469.7402963367837,0.0,0.0,0.0
NTPP2_num2,167.24037261239695,0.0,0.0,0.0
RNDR4_num1,40.162055230245606,0.0,0.0,0.0
RNDR3_num2,45.83964168513959,0.0,0.0,0.0
RNDR3_num1,46.47507592725664,0.0,0.0,0.0
RNDR1_num2,36.550327803701066,0.0,0.0,0.0
RNDR1_num1,36.05059048463941,0.0,0.0,0.0
PUNP7,106.91379139333112,0.0,0.0,0.0
PUNP6_num2,109.5293828678878,0.0,0.0,0.0
PUNP6_num1,125.92592082569308,0.0,0.0,0.0
PUNP5_num2,120.59689235996262,0.0,0.0,0.0
PUNP5_num1,104.8942355105395,0.0,0.0,0.0
AIRC3,84.33640653643845,0.0,0.0,0.0
IPMD_num1,223.19508059822357,0.0,0.0,0.0
NTPTP2,164.90402023477003,0.0,0.0,0.0
NTPTP1,79.14704416869493,0.0,0.0,0.0
NTPP2_num1,681.4671817030769,0.0,0.0,0.0
G1PP_num2,431.23591531457134,0.0,0.0,0.0
NTPP1_num2,480.3660635071994,0.0,0.0,0.0
NTPP1_num1,1957.384466266053,0.0,0.0,0.0
ACKr_num3,3891.362314580688,0.0,0.0,0.0
ACKr_num2,3899.784982166947,0.0,0.0,0.0
ACKr_num1,3978.51829541143,0.0,0.0,0.0
PTAr_num2,7594.554046039635,0.0,0.0,0.0
PTAr_num1,1183.1173066253448,0.0,0.0,0.0
POX,46.1683248049249,0.0,0.0,0.0
FRD3,331.1060175256524,0.0,0.0,0.0
FRD2,327.55756234707127,0.0,0.0,0.0
PFL_num4,310.8091370989794,0.0,0.0,0.0
PFL_num2,333.12810397413614,0.0,0.0,0.0
PFL_num1,559.7241761171185,0.0,0.0,0.0
G1PP_num3,333.82547488484613,0.0,0.0,0.0
G6PDA,846.5061206010573,0.0,0.0,0.0
TKT1_num1,1266.4429514587307,0.0,0.0,0.0
TALA_num1,708.9548467386443,0.0,0.0,0.0
TMDPP,322.8222091931087,0.0,0.0,0.0
DHORTS,479.8909254289497,0.0,0.0,0.0
NDPK5_num2,159.48758997507025,0.0,0.0,0.0
NDPK5_num1,418.25292515899264,0.0,0.0,0.0
HXPRT_num2,219.557870859174,0.0,0.0,0.0
HXPRT_num1,260.2419161255347,0.0,0.0,0.0
CYTDK2,392.5204328319597,0.0,0.0,0.0
CYTDK1,409.8637996969585,0.0,0.0,0.0
URIK2,387.3684801359991,0.0,0.0,0.0
URIK1,797.5797043497541,0.0,0.0,0.0
ECOAH4_num2,261.4451096629264,0.0,0.0,0.0
ECOAH4_num1,539.9984926860789,0.0,0.0,0.0
IMPD,31.140401884186534,0.0,0.0,0.0
IMPC,300.86020413332125,0.0,0.0,0.0
HCO3E_num1,326.33675043905043,0.0,0.0,0.0
ACP1_FMN_num3,777.1585736085997,0.0,0.0,0.0
EDA,663.2182292553263,0.0,0.0,0.0
ACP1_FMN_num2,865.2536232993385,0.0,0.0,0.0
ACP1_FMN_num1,772.6881890362156,0.0,0.0,0.0
MAN6PI,920.9366153558926,0.0,0.0,0.0
ALATA_L2_num2,248.12151783673087,0.0,0.0,0.0
ALATA_L2_num1,154.05008912527023,0.0,0.0,0.0
SHK3Dr_reverse,472.4063945586945,0.0,0.0,0.0
LEUTAi_num1,264.46089233625617,0.0,0.0,0.0
G3PD5_num2,531.5030419969498,0.0,0.0,0.0
G3PD5_num1,406.4462832368189,0.0,0.0,0.0
TRPS2,64.91127519640649,0.0,0.0,0.0
PFK_3,1498.1896874609847,0.0,0.0,0.0
GLYCTO4,852.8223640834831,0.0,0.0,0.0
GLYCTO3,415.8286512512856,0.0,0.0,0.0
DHORD5,1051.195095514555,0.0,0.0,0.0
ACALD_num1,10401.084912312175,0.0,0.0,0.0
ACALD_num2,90.46298483655622,0.0,0.0,0.0
ACS,444.2670546289824,0.0,0.0,0.0
PPA_num1,2608.907846212197,0.0,0.0,0.0
PGK,1984.8312048679172,0.0,0.0,0.0
PPS,2120.938517140142,0.0,0.0,0.0
MGSA,99.41378514158497,0.0,0.0,0.0
FBA_num2,98.2595846093816,0.0,0.0,0.0
ECOAH6_num2,229.8793028611489,0.0,0.0,0.0
ECOAH6_num1,474.8012965505072,0.0,0.0,0.0
CHORM_num1,1427.6765963487571,0.0,0.0,0.0
ACLS_num1,1489.4642023638512,0.0,0.0,0.0
ACHBS_num2,414.179597139861,0.0,0.0,0.0
IPPMIb,321.339222172938,0.0,0.0,0.0
A5PISO_num1,394.56933138141113,0.0,0.0,0.0
PYK_num1,2080.7461967807794,0.0,0.0,0.0
GLGC,96.66593572174426,0.0,0.0,0.0
FBP_num4,9232.304886696656,0.0,0.0,0.0
FBP_num3,3826.731573260293,0.0,0.0,0.0
FBP_num2,1862.374541730212,0.0,0.0,0.0
FBP_num1,3997.183511098097,0.0,0.0,0.0
ASPTA_num2,159.88002399294407,0.0,0.0,0.0
ASPTA_num1,159.7495833714874,0.0,0.0,0.0
PPM,3581.6799578093305,0.0,0.0,0.0
GLYK,203.04913976376812,0.0,0.0,0.0
XYLK_num2,235.6739134691861,0.0,0.0,0.0
