reactions,data_type,kcat,MW,kcat_MW
PPNCL2_num1,DLkcat,,64966.96800000005,
RNDR1c,DLkcat,,40599.012200000085,
RNDR2,DLkcat,,18.0153,
PPPGO,DLkcat,,72230.94820000022,
RNDR2b,DLkcat,,40599.012200000085,
PPPGO3m,DLkcat,,72230.94820000022,
PPPGO5m,DLkcat,,72230.94820000022,
RNDR2c,DLkcat,,40599.012200000085,
RNDR3,DLkcat,,18.0153,
PPPGO6m,DLkcat,,72230.94820000022,
RNDR3b,DLkcat,,40599.012200000085,
NADS2,DLkcat,,97763.07750000073,
RNDR3c,DLkcat,,40599.012200000085,
RNDR4,DLkcat,,18.0153,
RNDR4b,DLkcat,,40599.012200000085,
RNDR4c,DLkcat,,40599.012200000085,
PPTT,DLkcat,,63044.971200000095,
PROAKGOX1,DLkcat,,90295.15070000014,
NAMNPP,DLkcat,,77125.37760000021,
PRPPS_num1,DLkcat,,64018.371500000096,
SELNPS,DLkcat,,140315.78980000078,
PSD_18_1_18_1,DLkcat,,41547.05939999998,
PSSA_18_0_18_1,DLkcat,,41978.74320000005,
AGPAT1_18_0_20_5,DLkcat,,33746.50800000002,
CDS_18_0_20_5,DLkcat,,77989.31440000038,
SERPT,DLkcat,,65531.916200000094,
THFAT_num1,DLkcat,,46902.80729999995,
THIORDXi_num1,DLkcat,,18.0153,
SPMS,DLkcat,,36595.10579999999,
THIORDXm,DLkcat,,18629.852400000014,
THMP,DLkcat,,36822.89720000001,
SPODMm,DLkcat,,31292.30100000002,
SPRMS,DLkcat,,36595.10579999999,
SUCDH_q8_m,DLkcat,,37751.499600000025,
SUCD3_u8m,DLkcat,,37751.499600000025,
SUCOAS1m_num1,DLkcat,,111277.23070000089,
SUCOASm_num1,DLkcat,,111277.23070000089,
TKT1,DLkcat,,75814.28900000016,
TKT2,DLkcat,,75814.28900000016,
TDP,DLkcat,,36822.89720000001,
THD1m,DLkcat,,131288.73150000046,
TMDPK,DLkcat,,46708.75949999993,
TMDS,DLkcat,,71736.38190000012,
TMPK,DLkcat,,24690.797500000026,
NMETMTc,DLkcat,,76253.73200000006,
TRDR,DLkcat,,18.0153,
TRDR4,DLkcat,,18.0153,
TRDR4m,DLkcat,,18629.852400000014,
TRDRm,DLkcat,,18629.852400000014,
TRPTA,DLkcat,,47004.58769999996,
ACGS,DLkcat,,18229.3042,
ALAGLNexR_num1,DLkcat,,228957.84390000207,
NNAM,DLkcat,,50150.80459999998,
TYRTA,DLkcat,,47004.58769999996,
SERGLNexR_num1,DLkcat,,228957.84390000207,
ALAGLYexR_num1,DLkcat,,228957.84390000207,
NNATr,DLkcat,,24281.80900000003,
UAGDP_num1,DLkcat,,69983.09870000013,
AMETt2_num1,DLkcat,,228957.84390000207,
ARGLYSex_num1,DLkcat,,228957.84390000207,
UDPDPS3,DLkcat,,38013.40030000004,
CAMPt_num1,DLkcat,,50010.04459999999,
CBPSam_1,DLkcat,,273434.3813000031,
CGMPt_num1,DLkcat,,50010.04459999999,
CYSGLUexR_num1,DLkcat,,228957.84390000207,
UNK3,DLkcat,,47004.58769999996,
UNK4,DLkcat,,47004.58769999996,
UNK5_1,DLkcat,,47004.58769999996,
UNK6,DLkcat,,47004.58769999996,
CYSGLYex_num1,DLkcat,,228957.84390000207,
CYSTGLUex_1_num1,DLkcat,,68857.50270000019,
CYSTSERex_1_num1,DLkcat,,68857.50270000019,
UNK7,DLkcat,,47004.58769999996,
UP4UH1,DLkcat,,17749.959699999996,
NTRARym,DLkcat,,42595.00549999998,
UPPDC1_1,DLkcat,,48832.841599999934,
NTRIR2xm_num1,DLkcat,,72721.13170000016,
UPPDC2_1,DLkcat,,48832.841599999934,
DSBCGT_1_num1,DLkcat,,55513.5751,
THMDP,DLkcat,,44603.58930000006,
DSBGGT_1_num1,DLkcat,,55513.5751,
FRDm,DLkcat,,37751.499600000025,
GLCNACPT_dolp11_num1,DLkcat,,46505.4653,
GLCNACPT_dolp12_num1,DLkcat,,46505.4653,
THRGLNexR_num1,DLkcat,,68857.50270000019,
GTHPm,DLkcat,,24680.042400000028,
LALDO2x_num1,DLkcat,,106121.08440000078,
THRGLYexR_copy1_num1,DLkcat,,68857.50270000019,
VALTA,DLkcat,,37511.91750000001,
AMITP_num1,DLkcat,,192244.16180000128,
THRGLYexR_copy2_num1,DLkcat,,50010.04459999999,
MI1456PK_num1,DLkcat,,192244.16180000128,
XP4XH1,DLkcat,,17749.959699999996,
CHTNASE,DLkcat,,42786.335200000045,
MI145PP_num1,DLkcat,,95043.47660000046,
YUMPS,DLkcat,,52941.22029999996,
XPPT,DLkcat,,26362.172200000037,
PPPGO_mt,DLkcat,,72230.94820000022,
PUNP2,DLkcat,,26857.845900000015,
PUNP6,DLkcat,,26857.845900000015,
PUNP7,DLkcat,,26857.845900000015,
RE1342C,DLkcat,,106121.08440000078,
SERGLYexR_num1,DLkcat,,68857.50270000019,
UGCG_18_1_18_0,DLkcat,,30100.95150000002,
UGCG_18_1_18_0_9z,DLkcat,,30100.95150000002,
FACOAL80_num1,DLkcat,,99088.82180000065,
HMR_0180_num1,DLkcat,,99088.82180000065,
SMPD3pfg_18_1_24_0,DLkcat,,46012.830599999994,
SMSg_18_1_24_0_pchol_16_0_16_0_num1,DLkcat,,46659.363200000014,
SMSg_18_1_24_0_pchol_16_0_18_1_num1,DLkcat,,46659.363200000014,
SMSg_18_1_24_0_pchol_16_0_18_0_num1,DLkcat,,46659.363200000014,
SMSg_18_1_24_0_pchol_18_1_18_1_num1,DLkcat,,46659.363200000014,
SMSg_18_1_24_0_pchol_18_1_18_2_num1,DLkcat,,46659.363200000014,
DGATpf_18_0_18_0_ocdcea,DLkcat,,78113.24020000035,
TAGAH_pf_18_0_18_0_18_1_num1,DLkcat,,151449.2187000005,
SMSg_18_1_24_0_pchol_18_2_18_2_num1,DLkcat,,46659.363200000014,
UGCG_18_1_24_0,DLkcat,,30100.95150000002,
HMR_0188_num1,DLkcat,,99088.82180000065,
CDS_18_1_20_5,DLkcat,,77989.31440000038,
AGPAT1_18_1_20_5,DLkcat,,33746.50800000002,
FACOAL141_num1,DLkcat,,99088.82180000065,
CDS_20_4_20_5,DLkcat,,77989.31440000038,
AGPAT1_20_4_20_5,DLkcat,,33746.50800000002,
FACOAL161_num1,DLkcat,,99088.82180000065,
PLA2_2_16_0_20_5_num1,DLkcat,,78303.89430000038,
PLA2_2_16_0_20_4_artficial_num1,DLkcat,,78303.89430000038,
PSD_20_4_20_4,DLkcat,,41547.05939999998,
GPDDA4,DLkcat,,56316.18489999996,
ACS2,DLkcat,,113879.35130000088,
DAGK_16_0_16_0_num1,DLkcat,,57641.713899999944,
PLA2_1_20_4_20_4_num1,DLkcat,,78303.89430000038,
AGPAT1_16_0_20_5,DLkcat,,33746.50800000002,
DAGK_16_0_18_0_num1,DLkcat,,57641.713899999944,
PIK3_16_0_18_1_num1,DLkcat,,255917.5928000017,
DAGK_16_0_18_1_num1,DLkcat,,57641.713899999944,
PPAP_16_0_20_5_num1,DLkcat,,134736.30940000073,
DAGK_16_0_18_2_num1,DLkcat,,57641.713899999944,
PIK3_18_0_18_1_num1,DLkcat,,255917.5928000017,
DAGK_18_0_18_0_num1,DLkcat,,57641.713899999944,
PPAP_20_4_20_5_num1,DLkcat,,134736.30940000073,
DAGK_18_0_18_1_num1,DLkcat,,57641.713899999944,
PI3P4K_16_0_18_1_EC_2_7_1_137_num1,DLkcat,,255917.5928000017,
DAGK_18_1_18_1_num1,DLkcat,,57641.713899999944,
GPAM_pf_20_4_num1,DLkcat,,66918.2659000001,
PI3P4K_18_0_18_1_EC_2_7_1_137_num1,DLkcat,,255917.5928000017,
DAGK_18_1_18_2_num1,DLkcat,,57641.713899999944,
DAGK_18_2_18_2_num1,DLkcat,,57641.713899999944,
DAGK_16_0_20_4_num1,DLkcat,,57641.713899999944,
PI34P5K_16_0_18_3_num1,DLkcat,,255917.5928000017,
DAGK_20_4_20_4_num1,DLkcat,,57641.713899999944,
SAM_MT_num1,DLkcat,,70769.58650000015,
LCAT1e_16_0_18_1,DLkcat,,99229.54420000059,
LCAT1e_16_0_18_2,DLkcat,,99229.54420000059,
LCAT1e_16_0_20_4,DLkcat,,99229.54420000059,
SMSg_18_1_16_0_pchol_16_0_16_0_num1,DLkcat,,46659.363200000014,
SMSg_18_1_16_0_pchol_16_0_18_1_num1,DLkcat,,46659.363200000014,
SMSg_18_1_16_0_pchol_16_0_18_0_num1,DLkcat,,46659.363200000014,
SMSg_18_1_16_0_pchol_18_1_18_1_num1,DLkcat,,46659.363200000014,
PI34P5K_18_0_18_3_num1,DLkcat,,255917.5928000017,
PI3P4K_16_0_18_1_EC_2_7_1_68_num1,DLkcat,,200044.08220000082,
PGPPT_pf,DLkcat,,78062.39340000015,
SMSg_18_1_16_0_pchol_18_1_18_2_num1,DLkcat,,46659.363200000014,
SMSg_18_1_16_0_pchol_18_2_18_2_num1,DLkcat,,46659.363200000014,
PI3P4K_18_0_18_1_EC_2_7_1_68_num1,DLkcat,,200044.08220000082,
UGCG_18_1_16_0,DLkcat,,30100.95150000002,
SMPD3pfg_18_1_16_0,DLkcat,,46012.830599999994,
GLCNACT_dolp11_num1,DLkcat,,20799.566100000004,
DOLASNT11_num1,DLkcat,,57007.68819999992,
SACCD_c,DLkcat,,49890.55629999998,
DOLASNT12_num1,DLkcat,,57007.68819999992,
GLCNACT_dolp12_num1,DLkcat,,20799.566100000004,
DSAT_pmtcoa_num1,DLkcat,,42502.36810000001,
DSAT_stcoa_num1,DLkcat,,42502.36810000001,
DSAT_lignocoa_num1,DLkcat,,42502.36810000001,
FACOAL240i_num1,DLkcat,,99088.82180000065,
THZPSN_num1,DLkcat,,64560.08310000009,
SMPD3pfg_18_1_18_0,DLkcat,,46012.830599999994,
SMSg_18_1_18_0_pchol_16_0_16_0_num1,DLkcat,,46659.363200000014,
PYDXDH_num1,DLkcat,,106121.08440000078,
SMSg_18_1_18_0_pchol_16_0_18_1_num1,DLkcat,,46659.363200000014,
SMSg_18_1_18_0_pchol_16_0_18_0_num1,DLkcat,,46659.363200000014,
SMSg_18_1_18_0_pchol_18_1_18_1_num1,DLkcat,,46659.363200000014,
