reactions,data_type,kcat,MW,kcat_MW
AEPabcpp,DLkcat,26.5997,36546.79660000004,312.52431220818113
TSULDHpp3,DLkcat,26.3328,21320.022099999995,714.5651304166996
CDAPPA161,DLkcat,26.1425,28367.196200000024,1658.8350737321005
G5SD,DLkcat,26.1051,44664.8778000001,2104.077401058059
TMPK,DLkcat,25.9378,34985.281400000014,667.2526006893856
UAGAAT_reverse,DLkcat,25.7966,28088.71680000001,781.5584687784866
TRPt2rpp_num2,DLkcat,25.6617,44636.384300000034,517.4148928545716
ALR2_num1,DLkcat,25.5392,30995.166800000017,2966.3050563096167
ARGabcpp_num1,DLkcat,25.4589,28199.65089999997,848.2892877493877
GLUt4pp,DLkcat,25.4053,42266.559100000064,2163.8638665525973
CRNDabcpp,DLkcat,25.1277,44124.36520000005,767.054625430871
LPLIPAL2ATE120,DLkcat,25.0117,38923.65820000003,1156.6502760010358
G6Pt6_2pp,DLkcat,25.0063,50708.01780000002,443.82862861580816
NO3R2pp_num1,DLkcat,24.9759,140113.63170000046,188.77104789754998
CBL1abcpp,DLkcat,24.8579,34883.6881,980.414020051824
ADOCBLtonex,DLkcat,24.8579,68524.49220000021,500.36335769117005
G1PPpp,DLkcat,24.2992,45558.232000000025,960.0583271097961
METTRS,DLkcat,24.0575,76272.83470000036,567.7447307461853
ACBIPGT,DLkcat,23.9732,19901.7053,1445.4962309184632
P5CR,DLkcat,23.7792,28061.42049999999,1525.3169382497945
D_LACt2pp_reverse,DLkcat,23.7116,59416.67050000016,1436.6634697243728
ASPt2_2pp,DLkcat,23.6432,45448.69230000006,1872.7825970913555
GALCTNt2pp,DLkcat,23.345,49000.5034,1715.12523685624
PUNP3_reverse,DLkcat,23.2681,25977.67909999999,1612.2525741724178
LALDO2x,DLkcat,22.9986,38740.75030000003,2137.1542718933847
G6PP_num2,DLkcat,22.9986,30358.244600000024,681.8161021075632
SALCHS4FEtonex_num3,DLkcat,22.992,26293.160899999995,1980.2705611834597
ACACT9_num1,DLkcat,22.9434,41003.86130000001,1007.1763656073041
AGM3PApp_num1,DLkcat,22.913,46789.00160000008,1762.9527705075
CPGNtonex,DLkcat,22.8972,80892.78510000034,225.60727727422204
CPGNabcpp,DLkcat,22.8631,73203.15870000041,501.6237767226
AMALT4,DLkcat,22.4935,78017.26500000048,1037.9317962504774
PRASCSi,DLkcat,22.4117,26907.575700000016,2998.490867387951
TAG1PK_num2,DLkcat,22.2741,33177.67230000004,805.629754803503
PSCVT_reverse,DLkcat,22.2172,46131.42450000008,288.96397942361347
LYSt3pp,DLkcat,22.0297,23219.5702,3415.5205853035127
CYTDH_num1,DLkcat,21.988,33788.635600000016,585.676208837506
CTBTt2rpp_reverse,DLkcat,21.988,54786.11020000003,1444.8333658117592
PFL_num4,DLkcat,21.8421,32948.58750000001,638.6522240528615
AMALT3,DLkcat,21.3892,78017.26500000048,986.9753829488835
CADVtpp,DLkcat,21.3112,46677.52860000005,1643.624294196242
LPLIPAL2G120,DLkcat,21.2759,38923.65820000003,983.8905635030978
FACOAL160t2pp_num2,DLkcat,21.0661,62222.095700000136,1218.8268354966356
D5KGK,DLkcat,20.8181,30482.77810000002,2458.606618928868
TRPS2,DLkcat,20.7557,28670.50430000001,522.2435935226463
GART,DLkcat,20.6722,42178.82400000004,882.1952930693366
