reactions,metabolites,metabolitestotal,gpr,genes
RNDR1b_num4,grxrd_c,grxrd,SSON_0834 and (SSON_2820 and SSON_2821,SSON_2820
RNDR2_num2,trdrd_c,trdrd,SSON_2293 and SSON_2294) and SSON_2708,SSON_2708
RNDR2_num2,trdrd_c,trdrd,SSON_2293 and SSON_2294) and SSON_2708,SSON_2294
RNDR2_num2,trdrd_c,trdrd,SSON_2293 and SSON_2294) and SSON_2708,SSON_2293
RNDR2b_num2,grxrd_c,grxrd,SSON_3795 and (SSON_2820 and SSON_2821,SSON_2821
RNDR2b_num2,grxrd_c,grxrd,SSON_3795 and (SSON_2820 and SSON_2821,SSON_3795
RNDR2b_num2,grxrd_c,grxrd,SSON_3795 and (SSON_2820 and SSON_2821,SSON_2820
RNDR2b_num3,grxrd_c,grxrd,SSON_1084 and (SSON_2820 and SSON_2821,SSON_2821
RNDR2b_num3,grxrd_c,grxrd,SSON_1084 and (SSON_2820 and SSON_2821,SSON_1084
RNDR2b_num3,grxrd_c,grxrd,SSON_1084 and (SSON_2820 and SSON_2821,SSON_2820
RNDR2b_num4,grxrd_c,grxrd,SSON_1502 and (SSON_2820 and SSON_2821,SSON_2821
RNDR2b_num4,grxrd_c,grxrd,SSON_1502 and (SSON_2820 and SSON_2821,SSON_1502
RNDR2b_num4,grxrd_c,grxrd,SSON_1502 and (SSON_2820 and SSON_2821,SSON_2820
RNDR3_num2,trdrd_c,trdrd,SSON_2293 and SSON_2294) and SSON_2708,SSON_2708
RNDR3_num2,trdrd_c,trdrd,SSON_2293 and SSON_2294) and SSON_2708,SSON_2294
RNDR3_num2,trdrd_c,trdrd,SSON_2293 and SSON_2294) and SSON_2708,SSON_2293
RNDR3b_num2,grxrd_c,grxrd,SSON_3795 and (SSON_2820 and SSON_2821,SSON_2821
RNDR3b_num2,grxrd_c,grxrd,SSON_3795 and (SSON_2820 and SSON_2821,SSON_3795
RNDR3b_num2,grxrd_c,grxrd,SSON_3795 and (SSON_2820 and SSON_2821,SSON_2820
RNDR3b_num3,grxrd_c,grxrd,SSON_1502 and (SSON_2820 and SSON_2821,SSON_2821
RNDR3b_num3,grxrd_c,grxrd,SSON_1502 and (SSON_2820 and SSON_2821,SSON_1502
RNDR3b_num3,grxrd_c,grxrd,SSON_1502 and (SSON_2820 and SSON_2821,SSON_2820
RNDR3b_num4,grxrd_c,grxrd,SSON_1084 and (SSON_2820 and SSON_2821,SSON_2821
RNDR3b_num4,grxrd_c,grxrd,SSON_1084 and (SSON_2820 and SSON_2821,SSON_1084
RNDR3b_num4,grxrd_c,grxrd,SSON_1084 and (SSON_2820 and SSON_2821,SSON_2820
RNDR4_num2,trdrd_c,trdrd,SSON_2293 and SSON_2294) and SSON_2708,SSON_2708
RNDR4_num2,trdrd_c,trdrd,SSON_2293 and SSON_2294) and SSON_2708,SSON_2294
RNDR4_num2,trdrd_c,trdrd,SSON_2293 and SSON_2294) and SSON_2708,SSON_2293
RNDR4b_num2,grxrd_c,grxrd,SSON_1084 and (SSON_2820 and SSON_2821,SSON_2821
RNDR4b_num2,grxrd_c,grxrd,SSON_1084 and (SSON_2820 and SSON_2821,SSON_1084
RNDR4b_num2,grxrd_c,grxrd,SSON_1084 and (SSON_2820 and SSON_2821,SSON_2820
RNDR4b_num3,grxrd_c,grxrd,SSON_3795 and (SSON_2820 and SSON_2821,SSON_2821
RNDR4b_num3,grxrd_c,grxrd,SSON_3795 and (SSON_2820 and SSON_2821,SSON_3795
RNDR4b_num3,grxrd_c,grxrd,SSON_3795 and (SSON_2820 and SSON_2821,SSON_2820
RNDR4b_num4,grxrd_c,grxrd,SSON_1502 and (SSON_2820 and SSON_2821,SSON_2821
RNDR4b_num4,grxrd_c,grxrd,SSON_1502 and (SSON_2820 and SSON_2821,SSON_1502
RNDR4b_num4,grxrd_c,grxrd,SSON_1502 and (SSON_2820 and SSON_2821,SSON_2820
RNTR1c2_num2,flxr_c,flxr,SSON_3048 and SSON_4093 and SSON_4419 and SSON_4418,SSON_4419
RNTR1c2_num2,flxr_c,flxr,SSON_3048 and SSON_4093 and SSON_4419 and SSON_4418,SSON_4418
RNTR1c2_num2,flxr_c,flxr,SSON_3048 and SSON_4093 and SSON_4419 and SSON_4418,SSON_4093
RNTR1c2_num2,flxr_c,flxr,SSON_3048 and SSON_4093 and SSON_4419 and SSON_4418,SSON_3048
RNTR1c2_num3,flxr_c,flxr,SSON_0638 and SSON_4419,SSON_0638
RNTR1c2_num3,flxr_c,flxr,SSON_0638 and SSON_4419,SSON_4419
RNTR1c2_num4,flxr_c,flxr,SSON_3048 and SSON_4419,SSON_3048
RNTR1c2_num4,flxr_c,flxr,SSON_3048 and SSON_4419,SSON_4419
RNTR2c2_num2,flxr_c,flxr,SSON_3048 and SSON_4093 and SSON_4419 and SSON_4418,SSON_4419
RNTR2c2_num2,flxr_c,flxr,SSON_3048 and SSON_4093 and SSON_4419 and SSON_4418,SSON_4418
RNTR2c2_num2,flxr_c,flxr,SSON_3048 and SSON_4093 and SSON_4419 and SSON_4418,SSON_4093
RNTR2c2_num2,flxr_c,flxr,SSON_3048 and SSON_4093 and SSON_4419 and SSON_4418,SSON_3048
RNTR2c2_num3,flxr_c,flxr,SSON_0638 and SSON_4419,SSON_0638
RNTR2c2_num3,flxr_c,flxr,SSON_0638 and SSON_4419,SSON_4419
RNTR2c2_num4,flxr_c,flxr,SSON_3048 and SSON_4419,SSON_3048
RNTR2c2_num4,flxr_c,flxr,SSON_3048 and SSON_4419,SSON_4419
RNTR3c2_num2,flxr_c,flxr,SSON_3048 and SSON_4093 and SSON_4419 and SSON_4418,SSON_4419
RNTR3c2_num2,flxr_c,flxr,SSON_3048 and SSON_4093 and SSON_4419 and SSON_4418,SSON_4418
RNTR3c2_num2,flxr_c,flxr,SSON_3048 and SSON_4093 and SSON_4419 and SSON_4418,SSON_4093
