reactions,metabolites,metabolitestotal,gpr,genes
APH161,hdceap_c,hdceap,Gmet_2729,Gmet_2729
APH180,ocdcap_c,ocdcap,Gmet_2729,Gmet_2729
APH181,ocdceap_c,ocdceap,Gmet_2729,Gmet_2729
APRAUR,5apru_c,5apru,Gmet_1624,Gmet_1624
APSR,aps_c,aps,Gmet_2858,Gmet_2858
APSR,trdrd_c,trdrd,Gmet_2858,Gmet_2858
ARGDC,arg__L_c,arg__L,Gmet_0904,Gmet_0904
ARGSS,asp__L_c,asp__L,Gmet_0206,Gmet_0206
ARGSS,citr__L_c,citr__L,Gmet_0206,Gmet_0206
ARGTRS,arg__L_c,arg__L,Gmet_1434,Gmet_1434
ARGTRS,trnaarg_c,trnaarg,Gmet_1434,Gmet_1434
ASAD_num1,aspsa_c,aspsa,Gmet_0603,Gmet_0603
ASNS1_num1,asp__L_c,asp__L,Gmet_2024,Gmet_2024
ASNS1_num1,gln__L_c,gln__L,Gmet_2024,Gmet_2024
ASNTRS,asn__L_c,asn__L,Gmet_2412,Gmet_2412
ASNTRS,trnaasn_c,trnaasn,Gmet_2412,Gmet_2412
ASO3t4pp,aso3_c,aso3,Gmet_0520,Gmet_0520
ASO4rt2rpp,aso4_p,aso4,Gmet_3131,Gmet_3131
ASO4t4pp,aso4_c,aso4,Gmet_0520,Gmet_0520
ASP1DC,asp__L_c,asp__L,Gmet_1644,Gmet_1644
ASPCT,asp__L_c,asp__L,Gmet_1769,Gmet_1769
ASPCT,cbp_c,cbp,Gmet_1769,Gmet_1769
ASPK,asp__L_c,asp__L,Gmet_1880,Gmet_1880
ASPO2,asp__L_c,asp__L,Gmet_1954,Gmet_1954
ASPTA_num1,akg_c,akg,Gmet_3325,Gmet_3325
ASPTA_num1,asp__L_c,asp__L,Gmet_3325,Gmet_3325
ASPTRS,asp__L_c,asp__L,Gmet_1357,Gmet_1357
ASPTRS,trnaasp_c,trnaasp,Gmet_1357,Gmet_1357
ASR2,aso4_c,aso4,Gmet_0521,Gmet_0521
ASR2,trdrd_c,trdrd,Gmet_0521,Gmet_0521
ATPPRT_num1,prpp_c,prpp,Gmet_0383,Gmet_0383
BACCL,btn_c,btn,Gmet_1987,Gmet_1987
CDGS1_num1,amet_c,amet,Gmet_2647 and Gmet_1658,Gmet_1658
CDGS1_num1,amet_c,amet,Gmet_2647 and Gmet_1658,Gmet_2647
CDGS1_num1,cph4_c,cph4,Gmet_2647 and Gmet_1658,Gmet_1658
CDGS1_num1,cph4_c,cph4,Gmet_2647 and Gmet_1658,Gmet_2647
CDGS1_num1,flxr_c,flxr,Gmet_2647 and Gmet_1658,Gmet_1658
CDGS1_num1,flxr_c,flxr,Gmet_2647 and Gmet_1658,Gmet_2647
ADNK1,adn_c,adn,Gmet_2683,Gmet_2683
ADOCBIK,adocbi_c,adocbi,Gmet_0466,Gmet_0466
ADOCBLS,agdpcbi_c,agdpcbi,Gmet_0468,Gmet_0468
ADOCBLS,rdmbzi_c,rdmbzi,Gmet_0468,Gmet_0468
ADPRDP_num1,adprib_c,adprib,Gmet_0048,Gmet_0048
ADPT,ade_c,ade,Gmet_1422,Gmet_1422
ADPT,prpp_c,prpp,Gmet_1422,Gmet_1422
ADSS,asp__L_c,asp__L,Gmet_3260,Gmet_3260
AGM3PA_num1,anhgm3p_c,anhgm3p,Gmet_1188,Gmet_1188
AGM3PApp_num1,anhgm3p_p,anhgm3p,Gmet_1188,Gmet_1188
AGM3PH_num1,anhgm3p_c,anhgm3p,Gmet_2918,Gmet_2918
AGM4PA_num1,anhgm4p_c,anhgm4p,Gmet_1188,Gmet_1188
