reactions,data_type,kcat,MW,kcat_MW
ACGK,DLkcat,25.3551,35204.96970000003,2592.7691680416337
CPC5MT,DLkcat,24.9476,36553.48030000002,1228.492598555656
AKGCAL,DLkcat,24.8656,45031.69440000004,993.9239594768604
DHORD7,DLkcat,24.1828,30926.382199999996,1407.5050783017227
GALUi_num1,DLkcat,23.7949,32862.37130000001,1303.3392998027498
AIRC2_num1,DLkcat,23.6967,13867.93779999998,3075.7319952790717
PRFGS_num1,DLkcat,23.5729,25731.784300000003,3297.9617352069904
HCITS_num2,DLkcat,23.4227,31813.24610000002,1325.261177921733
ORPT_num2,DLkcat,23.375,21889.091000000004,1922.1903732777205
POR3_reverse_num3,DLkcat,23.3252,51707.31920000008,392.8047833353278
ACOTA_reverse_num2,DLkcat,22.9022,43831.436800000054,940.5112633679385
POR3_reverse_num1,DLkcat,22.8961,44502.59359999998,745.0594860587552
TRPTA_reverse_num2,DLkcat,22.6048,41631.006600000095,977.3638286228685
PACCOAL,DLkcat,21.9379,49047.93789999999,805.0943972508986
PPND,DLkcat,21.7776,56612.6107,692.4195778167849
LEUTA_reverse,DLkcat,21.7648,31836.315400000025,2461.129028769452
HETZK,DLkcat,21.7426,27902.712699999996,935.0746746569915
POR2_reverse_num1,DLkcat,21.1465,44502.59359999998,688.1259438044674
TMAMT_num4,DLkcat,21.0467,23082.13259999999,1641.2720893909095
VALTA_reverse,DLkcat,20.9121,31836.315400000025,2364.7070665721553
TYRTA_num3,DLkcat,20.4975,39690.730600000046,929.5747254397972
PHETA1_num1,DLkcat,20.4975,39690.730600000046,929.5747254397972
TRPTA_num1,DLkcat,20.4975,39690.730600000046,929.5747254397972
OORr,DLkcat,20.3813,64253.77300000019,381.9163026197358
IOR2_reverse_num2,DLkcat,20.3539,51707.31920000008,342.7670193408386
GARFT_reverse_num1,DLkcat,20.2814,22314.484900000007,818.0005087188904
TMAt2_reverse,DLkcat,19.8388,37481.969499999985,952.7204807100655
TMAt2,DLkcat,19.8388,37481.969499999985,952.7204807100655
TYRTA_reverse_num3,DLkcat,19.8148,39690.730600000046,898.6138441099889
CODHr_num4,DLkcat,19.3221,69232.04100000026,inf
DIPS,DLkcat,18.8423,29552.806900000018,1147.6453020102122
AIRC2_num3,DLkcat,18.6085,33870.34890000003,988.9269254028843
CODHr_reverse_num4,DLkcat,18.5581,69232.04100000026,inf
CHACH,DLkcat,18.5385,43981.874700000015,834.0089803807018
AICART,DLkcat,18.199,59414.15980000009,551.353416597502
GLU5K,DLkcat,18.0114,41887.62800000001,1547.9759321773956
MMAt_num2,DLkcat,17.7303,10238.92789999999,3116.980636224622
MMAt_reverse_num2,DLkcat,17.7303,10238.92789999999,3116.980636224622
ALATRS_num2,DLkcat,17.7066,27599.92910000003,2309.562454636883
VOR_reverse,DLkcat,17.703,51707.31920000008,298.1249069412184
THZPSN,DLkcat,17.4688,27139.210700000032,416.7775993852887
TRPS1_num2,DLkcat,17.3908,28211.946600000025,1109.5810028223991
PAPSR_num1,DLkcat,17.3815,71097.17030000029,440.0554883968409
ORPT_reverse_num2,DLkcat,17.1216,21889.091000000004,1407.9561366892756
VALTRS,DLkcat,16.987,98971.86830000073,102.98077802376824
GAPDi_nadp_num1,DLkcat,16.9668,36867.74610000007,414.18642622148167
GAPD_reverse_num1,DLkcat,16.9668,36867.74610000007,414.18642622148167
TYRTRS,DLkcat,16.6872,36109.397100000024,831.8322213139356
MCMMT_num5,DLkcat,16.6018,27927.814600000012,535.0085645441084
FBA_reverse_num3,DLkcat,16.5556,33688.78060000002,1769.139723626564
CPC4MT,DLkcat,16.5543,26429.057500000024,1127.4613179073817
METTRS,DLkcat,16.4586,79229.61500000051,373.9192724841564
G1PACT_num2,DLkcat,16.2778,43420.39119999998,674.7990791939252
DMHDRFS_num1,DLkcat,16.08,41611.220000000016,1593.4049155517691
FUM_num1,DLkcat,15.9234,53790.70440000009,266.42261260293105
ILETRS_num2,DLkcat,15.8583,24013.21790000001,2377.435637228777
DMAMT_num1,DLkcat,15.6646,50310.66830000004,1120.8867205606161
BLAT,DLkcat,15.662,37051.5413,1521.750459541612
OMPDC,DLkcat,15.4687,23486.632199999993,1185.510964828751
ATRZCH,DLkcat,15.2715,46969.336500000056,292.6238909080605
GARFT_num1,DLkcat,15.2525,22314.484900000007,615.1721655918661
GLUDC_num4,DLkcat,14.5141,18310.494599999998,1426.7981597831879
ADD,DLkcat,14.4354,60379.49310000009,860.6802961053662
CBIAT_reverse,DLkcat,14.3572,19903.009399999995,1298.4448472400366
CBIAT,DLkcat,14.3572,19903.009399999995,1298.4448472400366
AICART_reverse,DLkcat,14.2224,59414.15980000009,430.87910501765543
PROTRS,DLkcat,13.8433,55102.2886,452.21243315109785
IOR2_num1,DLkcat,13.8326,67989.32160000029,452.2114590552403
DMHDRFS_num2,DLkcat,13.7486,42189.98490000003,1173.1447668757037
TMPPP,DLkcat,13.7004,24006.322600000007,1027.2593770776034
PNTK,DLkcat,13.6896,32939.1041,748.0859201632022
FBA2_reverse_num1,DLkcat,13.6163,33573.9665,1460.0205191721984
GLNS_num2,DLkcat,13.6117,50756.21089999997,482.72043096897164
ALDD2x,DLkcat,13.5593,53215.71870000001,917.2755943630616
CODHr_num3,DLkcat,13.4013,18702.382299999994,inf
PC,DLkcat,13.3243,63775.81230000002,204.12755323513892
UAGDP_num1,DLkcat,13.0511,43420.39119999998,541.0356597616286
RH2CD_reverse,DLkcat,12.7337,43981.874700000015,572.862969143876
CH2ACH,DLkcat,12.7337,43981.874700000015,572.862969143876
HMGCOAR,DLkcat,12.6512,45034.40400000004,1011.3228100009931
AKP1,DLkcat,12.4121,63350.268800000136,352.67064249615237
PGCD,DLkcat,12.3213,55795.92990000005,397.49028360579365
GOFUCR_num2,DLkcat,12.1327,35371.196299999996,154.35483023230404
