reactions,metabolites,metabolitestotal,gpr,genes
CODH_ACS,mecfsp_c,mecfsp,CLJU_RS18465 and CLJU_RS18480 and CLJU_RS18490 and CLJU_RS18500 and CLJU_RS18505 and CLJU_RS18510 and CLJU_RS18545 and CLJU_RS18550,CLJU_RS18490
CODH_ACS,mecfsp_c,mecfsp,CLJU_RS18465 and CLJU_RS18480 and CLJU_RS18490 and CLJU_RS18500 and CLJU_RS18505 and CLJU_RS18510 and CLJU_RS18545 and CLJU_RS18550,CLJU_RS18480
CODH_ACS,mecfsp_c,mecfsp,CLJU_RS18465 and CLJU_RS18480 and CLJU_RS18490 and CLJU_RS18500 and CLJU_RS18505 and CLJU_RS18510 and CLJU_RS18545 and CLJU_RS18550,CLJU_RS18545
CODH_ACS,mecfsp_c,mecfsp,CLJU_RS18465 and CLJU_RS18480 and CLJU_RS18490 and CLJU_RS18500 and CLJU_RS18505 and CLJU_RS18510 and CLJU_RS18545 and CLJU_RS18550,CLJU_RS18500
CODH_ACS,mecfsp_c,mecfsp,CLJU_RS18465 and CLJU_RS18480 and CLJU_RS18490 and CLJU_RS18500 and CLJU_RS18505 and CLJU_RS18510 and CLJU_RS18545 and CLJU_RS18550,CLJU_RS18505
CODH_ACS,mecfsp_c,mecfsp,CLJU_RS18465 and CLJU_RS18480 and CLJU_RS18490 and CLJU_RS18500 and CLJU_RS18505 and CLJU_RS18510 and CLJU_RS18545 and CLJU_RS18550,CLJU_RS18465
CODH_ACS,mecfsp_c,mecfsp,CLJU_RS18465 and CLJU_RS18480 and CLJU_RS18490 and CLJU_RS18500 and CLJU_RS18505 and CLJU_RS18510 and CLJU_RS18545 and CLJU_RS18550,CLJU_RS18550
CPC2MT,amet_c,amet,CLJU_RS15715,CLJU_RS15715
CPC2MT,copre2_c,copre2,CLJU_RS15715,CLJU_RS15715
CPC3MT,amet_c,amet,CLJU_RS15700,CLJU_RS15700
CPC3MT,copre3_c,copre3,CLJU_RS15700,CLJU_RS15700
D_LACt2,lac__D_e,lac__D,CLJU_RS10610,CLJU_RS10610
CPC4MT,amet_c,amet,CLJU_RS15710,CLJU_RS15710
CPC4MT,copre4_c,copre4,CLJU_RS15710,CLJU_RS15710
DAGK120,12dgr120_c,12dgr120,CLJU_RS03985,CLJU_RS03985
CPC6MT,amet_c,amet,CLJU_RS15725 and CLJU_RS15720,CLJU_RS15725
CPC6MT,amet_c,amet,CLJU_RS15725 and CLJU_RS15720,CLJU_RS15720
CPC6MT,codhpre6_c,codhpre6,CLJU_RS15725 and CLJU_RS15720,CLJU_RS15725
CPC6MT,codhpre6_c,codhpre6,CLJU_RS15725 and CLJU_RS15720,CLJU_RS15720
CPC5MT,amet_c,amet,CLJU_RS15730 and CLJU_RS15705,CLJU_RS15705
CPC5MT,amet_c,amet,CLJU_RS15730 and CLJU_RS15705,CLJU_RS15730
CPC5MT,copre5_c,copre5,CLJU_RS15730 and CLJU_RS15705,CLJU_RS15705
CPC5MT,copre5_c,copre5,CLJU_RS15730 and CLJU_RS15705,CLJU_RS15730
DAPDC,26dap__M_c,26dap__M,CLJU_RS18870,CLJU_RS18870
CPC6R,copre6_c,copre6,CLJU_RS15690,CLJU_RS15690
CPPPGOAN2,amet_c,amet,CLJU_RS03910,CLJU_RS03910
CPPPGOAN2,cpppg3_c,cpppg3,CLJU_RS03910,CLJU_RS03910
CPPPGOAN2,fdxo_42_c,fdxo_42,CLJU_RS03910,CLJU_RS03910
CS,accoa_c,accoa,CLJU_RS03250,CLJU_RS03250
CS,oaa_c,oaa,CLJU_RS03250,CLJU_RS03250
DSERt2_num1,ser__D_e,ser__D,CLJU_RS04100,CLJU_RS04100
CSND,csn_c,csn,CLJU_RS09420,CLJU_RS09420
DALAt2r_num1,ala__D_e,ala__D,CLJU_RS04100,CLJU_RS04100
FOLR2,fol_c,fol,CLJU_RS12050,CLJU_RS12050
LDAPAT,26dap_LL_c,26dap_LL,CLJU_RS07005,CLJU_RS07005
LDAPAT,akg_c,akg,CLJU_RS07005,CLJU_RS07005
CSNt2_num1,csn_e,csn,CLJU_RS13800,CLJU_RS13800
DASYN120,pa120_c,pa120,CLJU_RS06465,CLJU_RS06465
FRTT,frdp_c,frdp,CLJU_RS05465,CLJU_RS05465
FRTT,ipdp_c,ipdp,CLJU_RS05465,CLJU_RS05465
DASYN140,pa140_c,pa140,CLJU_RS06465,CLJU_RS06465
DURAD,56dura_c,56dura,CLJU_RS17650,CLJU_RS17650
DURIPP,duri_c,duri,CLJU_RS10190,CLJU_RS10190
DXPRIi,dxyl5p_c,dxyl5p,CLJU_RS06420,CLJU_RS06420
DASYN160,pa160_c,pa160,CLJU_RS06465,CLJU_RS06465
DXPS,g3p_c,g3p,CLJU_RS05470,CLJU_RS05470
DXPS,pyr_c,pyr,CLJU_RS05470,CLJU_RS05470
EAR100x,tdec2eACP_c,tdec2eACP,CLJU_RS20775,CLJU_RS20775
DASYN161,pa161_c,pa161,CLJU_RS06465,CLJU_RS06465
GPDDA1,g3pc_c,g3pc,CLJU_c21800,CLJU_c21800
GPDDA2,g3pe_c,g3pe,CLJU_c21800,CLJU_c21800
DASYN180,pa180_c,pa180,CLJU_RS06465,CLJU_RS06465
GPDDA4,g3pg_c,g3pg,CLJU_c21800,CLJU_c21800
FACOAL140,ttdca_c,ttdca,CLJU_RS19395,CLJU_RS19395
FACOAL160,hdca_c,hdca,CLJU_RS19395,CLJU_RS19395
DASYN181,pa181_c,pa181,CLJU_RS06465,CLJU_RS06465
FACOAL180,ocdca_c,ocdca,CLJU_RS19395,CLJU_RS19395
DDPA_num1,e4p_c,e4p,CLJU_RS07240,CLJU_RS07240
DDPA_num1,pep_c,pep,CLJU_RS07240,CLJU_RS07240
FBP,fdp_c,fdp,CLJU_RS14330,CLJU_RS14330
FDH7_num1,fdxr_42_c,fdxr_42,CLJU_c20040,CLJU_c20040
FORt2,for_e,for,CLJU_RS18460,CLJU_RS18460
G1PTT_num1,g1p_c,g1p,CLJU_RS02620,CLJU_RS02620
FGLU,forglu_c,forglu,CLJU_RS10515,CLJU_RS10515
FMNAT,fmn_c,fmn,CLJU_RS06475,CLJU_RS06475
FRD2,fum_c,fum,CLJU_RS11215 and CLJU_RS11225,CLJU_RS11215
FRD2,fum_c,fum,CLJU_RS11215 and CLJU_RS11225,CLJU_RS11225
FRD2,mql8_c,mql8,CLJU_RS11215 and CLJU_RS11225,CLJU_RS11215
FRD2,mql8_c,mql8,CLJU_RS11215 and CLJU_RS11225,CLJU_RS11225
FRNDPR2r,fdxr_42_c,fdxr_42,CLJU_RS18335,CLJU_RS18335
DHAK,dha_c,dha,CLJU_RS11915,CLJU_RS11915
HPPK,2ahhmp_c,2ahhmp,CLJU_RS03130,CLJU_RS03130
FRUK,f1p_c,f1p,CLJU_RS10115,CLJU_RS10115
FUM,fum_c,fum,CLJU_RS19995 and CLJU_RS19990,CLJU_RS19995
FUM,fum_c,fum,CLJU_RS19995 and CLJU_RS19990,CLJU_RS19990
GRTT,grdp_c,grdp,CLJU_RS05465,CLJU_RS05465
GRTT,ipdp_c,ipdp,CLJU_RS05465,CLJU_RS05465
FRUpts_num1,fru_e,fru,CLJU_RS10110,CLJU_RS10110
FRUpts_num1,pep_c,pep,CLJU_RS10110,CLJU_RS10110
DHFR,dhf_c,dhf,CLJU_RS12050,CLJU_RS12050
FTHFLi,for_c,for,CLJU_RS18540,CLJU_RS18540
FTHFLi,thf_c,thf,CLJU_RS18540,CLJU_RS18540
DHDPRy_num1,23dhdp_c,23dhdp,CLJU_RS08870,CLJU_RS08870
G1PACT,accoa_c,accoa,CLJU_RS20585,CLJU_RS20585
G1PACT,gam1p_c,gam1p,CLJU_RS20585,CLJU_RS20585
G3PAT140,glyc3p_c,glyc3p,CLJU_RS06280,CLJU_RS06280
G3PAT140,myrsACP_c,myrsACP,CLJU_RS06280,CLJU_RS06280
GLCURt2r,glcur_e,glcur,CLJU_RS01890,CLJU_RS01890
GF6PTA,f6p_c,f6p,CLJU_RS19905,CLJU_RS19905
GF6PTA,gln__L_c,gln__L,CLJU_RS19905,CLJU_RS19905
GHMT2r,ser__L_c,ser__L,CLJU_RS05640,CLJU_RS05640
GHMT2r,thf_c,thf,CLJU_RS05640,CLJU_RS05640
DHDPS_num1,aspsa_c,aspsa,CLJU_RS17040,CLJU_RS17040
DHDPS_num1,pyr_c,pyr,CLJU_RS17040,CLJU_RS17040
GLCNt2r_num1,glcn_e,glcn,CLJU_RS05690,CLJU_RS05690
G3PAT181,glyc3p_c,glyc3p,CLJU_RS06280,CLJU_RS06280
G3PAT181,octeACP_c,octeACP,CLJU_RS06280,CLJU_RS06280
GLNS,glu__L_c,glu__L,CLJU_RS20670,CLJU_RS20670
DHFS,dhpt_c,dhpt,CLJU_RS17100,CLJU_RS17100
DHFS,glu__L_c,glu__L,CLJU_RS17100,CLJU_RS17100
G3PAT120,ddcaACP_c,ddcaACP,CLJU_RS06280,CLJU_RS06280
G3PAT120,glyc3p_c,glyc3p,CLJU_RS06280,CLJU_RS06280
G3PAT160,glyc3p_c,glyc3p,CLJU_RS06280,CLJU_RS06280
G3PAT160,palmACP_c,palmACP,CLJU_RS06280,CLJU_RS06280
G3PAT161,glyc3p_c,glyc3p,CLJU_RS06280,CLJU_RS06280
G3PAT161,hdeACP_c,hdeACP,CLJU_RS06280,CLJU_RS06280
GLU5K,glu__L_c,glu__L,CLJU_RS02945,CLJU_RS02945
GLUDy,glu__L_c,glu__L,CLJU_RS01300,CLJU_RS01300
GLUPRT,gln__L_c,gln__L,CLJU_RS04215,CLJU_RS04215
GLUPRT,prpp_c,prpp,CLJU_RS04215,CLJU_RS04215
G3PAT180,glyc3p_c,glyc3p,CLJU_RS06280,CLJU_RS06280
G3PAT180,ocdcaACP_c,ocdcaACP,CLJU_RS06280,CLJU_RS06280
G3PD2,glyc3p_c,glyc3p,CLJU_RS06125,CLJU_RS06125
G5SD,glu5p_c,glu5p,CLJU_RS02950,CLJU_RS02950
GLUTRR,glutrna_c,glutrna,CLJU_RS02190,CLJU_RS02190
DHNAOT4,dhna_c,dhna,CLJU_RS19835,CLJU_RS19835
DHNAOT4,octdp_c,octdp,CLJU_RS19835,CLJU_RS19835
GALCTNt2r,galctn__D_e,galctn__D,CLJU_RS06685,CLJU_RS06685
GLUSy,akg_c,akg,CLJU_RS08530 and CLJU_RS08535,CLJU_RS08530
GLUSy,akg_c,akg,CLJU_RS08530 and CLJU_RS08535,CLJU_RS08535
GLUSy,gln__L_c,gln__L,CLJU_RS08530 and CLJU_RS08535,CLJU_RS08530
GLUSy,gln__L_c,gln__L,CLJU_RS08530 and CLJU_RS08535,CLJU_RS08535
