reactions,data_type,kcat,MW,kcat_MW
AICART,DLkcat,27.4712,66581.91530000023,742.6665300509885
FADDP_h,DLkcat,27.3289,25755.132000000005,1909.9890460666247
GAPD_num1,DLkcat,27.295,35417.74330000003,693.5930330716462
AGPOP_num1,DLkcat,27.002,,inf
OAAAKGtm,DLkcat,26.9602,33640.84230000001,1442.5429532125593
OIVD2m,DLkcat,26.5564,38561.07720000003,279.83710416851727
HACD7m_num1,DLkcat,26.464,74969.42800000036,635.3950039474727
HISTD,DLkcat,26.2229,36312.993800000055,1299.8438041206045
DGDGS_OLE_HDE,DLkcat,26.1668,46214.189600000136,1019.1726914973286
GGGT_EPA_HDTE_14_h,DLkcat,26.1668,47546.39690000008,990.6163888519578
DOLPGT2_c,DLkcat,26.1562,49259.02840000005,955.7874267775843
NAHCO3t_h,DLkcat,26.1562,64433.23700000017,730.6967986103177
TAGAH_OLE_HDE_HDE_c_num7,DLkcat,25.8838,55495.32830000009,839.5452631280305
PPNCL_m,DLkcat,25.8174,23492.84150000003,3956.21108668357
PPCOACm,DLkcat,25.7758,63591.8544000001,340.8414839639938
ACOADAGAT_HDE_ARA_HDE_c_num4,DLkcat,25.5984,43907.85889999998,1049.4048481147877
UDPGD,DLkcat,25.5484,,inf
GGGT_HDE_PALM_9_h,DLkcat,25.5349,47546.39690000008,966.6940714071211
AACPDAGAT_OLE_PALM_PALM_h,DLkcat,25.4112,36191.65610000001,1263.8316377017075
PLDAGAT_EPA_EPA_LNA_PC_2_c,DLkcat,25.218,108166.34700000077,419.6536284987018
G6PDH2r,DLkcat,25.2137,,inf
PGD3TDS_PALM_HDE3T_h,DLkcat,25.1649,18877.5086,2399.512613650723
3HAD100_1_reverse_num1,DLkcat,25.1424,,inf
ACOADAGAT_PALM_EPA_ARA_c_num4,DLkcat,25.0371,43907.85889999998,1026.3943888186272
GGDR,DLkcat,25.0048,,inf
GGGT_EPA_HDDE_11_h,DLkcat,24.7356,47546.39690000008,936.4343652294697
ACOAOX205_5Z8Z11Z14Z17Z_x,DLkcat,24.606,78214.36720000049,566.2744785333982
ALATA_L_reverse,DLkcat,24.5248,51936.41720000009,849.9746878958744
3HAD60_1_reverse_num1,DLkcat,24.5248,,inf
