metname,inchikey
ppt,ABLZXFCXXLZCGV-UHFFFAOYSA-L
3hppnl,AKXKFZDCRYJKTF-UHFFFAOYSA-N
ile__L,AGPKZVBTJJNPAG-WHFBIAKZSA-N
fe2,CWYNVVGOOAEACU-UHFFFAOYSA-N
methf,MEANFMOQMXYMCT-OLZOCXBDSA-M
pe181,NA
kdo2lipid4,XAOLJGCZESYRFT-VHSKNIDJSA-H
pa140,OZSITQMWYBNPMW-GDLZYMKVSA-L
4hphac,HBMCQTHGYMTCOF-UHFFFAOYSA-N
3hhexACP,NA
1hdec9eg3p,NA
crn,PHIQHXFUZVPYII-ZCFIWIBFSA-N
acmum6p,NMEMTQKUEVNSPV-MKFCKLDKSA-K
but2eACP,NA
uama,NTMMCWJNQNKACG-KBKUWGQMSA-K
ps141,NA
agdpcbi,IQTYKHRKNGVJEO-RRMAJTJESA-K
hdeACP,NA
cbasp,HLKXYZVTANABHZ-REOHCLBHSA-L
mmet,YDBYJHTYSHBBAU-YFKPBYRVSA-O
tdeACP,NA
tagur,IZSRJDGCGRAUAR-WDCZJNDASA-M
cdpdddecg,NA
2omhmbl,QURLIMHPCRKMJP-WDXILIIOSA-N
fe3,VTLYFUHAOXGGBS-UHFFFAOYSA-N
hg2,BQPIGGFYSBELGY-UHFFFAOYSA-N
dimp,PHNGFPPXDJJADG-RRKCRQDMSA-L
2ohed,HYVSZVZMTYIHKF-IWQZZHSRSA-L
gal,WQZGKKKJIJFFOK-PHYPRBDBSA-N
coa,RGJOEKWQDUBAIZ-IBOSZNHHSA-J
cdpdtdec7eg,VDJIEKQUDMPHPA-WNAWUNHNSA-L
3ohdcoa,NQMPLXPCRJOSHL-BBECNAHFSA-J
10fthf,AUFGTPPARQZWDO-YPMHNXCESA-L
2dr5p,ALQNUOMIEBHXQG-CRCLSJGQSA-L
tmrs2eACP,NA
uri,DRTQHJPVMGBUCF-XVFCMESISA-N
5mdr1p,JTFITTQBRJDSTL-KVTDHHQDSA-L
dhpt,WBFYVDCHGVNRBH-UHFFFAOYSA-M
ps181,NA
thym,RWQNBRDOKXIBIV-UHFFFAOYSA-N
glyc,PEDCQBHIVMGVHV-UHFFFAOYSA-N
3hcddec5eACP,NA
dtbt,AUTOLBMXDDTRRT-UHFFFAOYSA-M
2agpg161,NA
2ippm,NJMGRJLQRLFQQX-HYXAFXHYSA-L
3hdecACP,NA
ametam,ZUNBITIXDCPNSD-LSRJEVITSA-O
pa180,YFWHNAWEOZTIPI-DIPNUNPCSA-L
hxan,FDGQSTZJBFJUBT-UHFFFAOYSA-N
urea,XSQUKJJJFZCRTK-UHFFFAOYSA-N
2agpg140,NHYJQQUDLXESED-UHFFFAOYSA-M
udpLa4o,URJZIQLTPCJVMW-QNSCKLTRSA-L
