,kcat,data_type,MW,kcat_MW
FACOAL161_num22,5403.507963854259,fill,119555.50900000014,162707.92398094604
FACOAL161_num23,5403.507963854259,fill,254652.43360000176,76388.93685355771
FACOAL161_num24,5403.507963854259,fill,126086.41400000044,154280.13259125018
FACOAL161_num25,5403.507963854259,fill,62639.99150000022,310546.47684419405
FACOAL161_num26,5403.507963854259,fill,75197.32480000041,258687.77541771307
FACOAL161_num27,5403.507963854259,fill,134891.4368000004,144209.51493546012
FACOAL161_num28,5403.507963854259,fill,108917.68540000005,178599.35784014856
FACOAL161_num29,5403.507963854259,fill,107476.33800000015,180994.52430055168
FACOAL161_num30,5403.507963854259,fill,47260.32019999998,411605.9431581113
FACOAL161_num31,5403.507963854259,fill,119479.58360000019,162811.31958912604
FACOAL161_num32,5403.507963854259,fill,108187.78760000024,179804.29308525103
FACOAL161_num33,5403.507963854259,fill,69231.13670000031,280980.9227049026
FACOAL161_num34,5403.507963854259,fill,125679.96220000031,154779.07797998434
FACOAL180_num2,0.6263333333333333,Other_species,113178.07500000022,19.922586596387998
FACOAL180_num3,0.6263333333333333,Other_species,55158.15540000012,40.87881444998422
FACOAL180_num4,0.6263333333333333,Other_species,119810.38320000029,18.81973782051967
FACOAL180_num5,0.6263333333333333,Other_species,117776.7528000003,19.144694911303365
FACOAL180_num6,0.6263333333333333,Other_species,59891.886200000125,37.64783751292166
FACOAL180_num7,0.6263333333333333,Other_species,63842.610800000235,35.31810450333262
FACOAL180_num8,0.6263333333333333,Other_species,122130.3154000003,18.46224659794823
FACOAL180_num9,0.6263333333333333,Other_species,30107.64550000001,74.89127637031595
FACOAL180_num10,0.6263333333333333,Other_species,59623.86440000018,37.81707245396179
FACOAL180_num11,0.6263333333333333,Other_species,62756.126200000144,35.92955997338145
FACOAL180_num12,0.6263333333333333,Other_species,49519.73680000007,45.53335994306005
FACOAL180_num13,0.6263333333333333,Other_species,128672.62240000052,17.52354120047833
FACOAL180_num14,0.6263333333333333,Other_species,58063.42370000018,38.83339728036039
FACOAL180_num15,0.6263333333333333,Other_species,126281.49800000036,17.855347265519402
FACOAL180_num16,0.6263333333333333,Other_species,62828.62650000018,35.88809951145428
FACOAL180_num17,0.6263333333333333,Other_species,19334.897399999994,116.6181517984161
FACOAL180_num18,0.6263333333333333,Other_species,124617.26680000035,18.09380078620047
FACOAL180_num19,0.6263333333333333,Other_species,57412.78660000011,39.27348128404545
FACOAL180_num20,0.6263333333333333,Other_species,66309.3222000003,34.00426855818456
FACOAL180_num21,0.6263333333333333,Other_species,128068.3924000004,17.606217722773515
FACOAL180_num22,0.6263333333333333,Other_species,119555.50900000014,18.859858645242333
FACOAL180_num23,0.6263333333333333,Other_species,254652.43360000176,8.854421566383902
FACOAL180_num24,0.6263333333333333,Other_species,126086.41400000044,17.882973497842457
FACOAL180_num25,0.6263333333333333,Other_species,62639.99150000022,35.996173466913575
FACOAL180_num26,0.6263333333333333,Other_species,75197.32480000041,29.985109257503634
FACOAL180_num27,0.6263333333333333,Other_species,134891.4368000004,16.7156644890893
FACOAL180_num28,0.6263333333333333,Other_species,108917.68540000005,20.701872168135505
FACOAL180_num29,0.6263333333333333,Other_species,107476.33800000015,20.979501553169747
FACOAL180_num30,0.6263333333333333,Other_species,47260.32019999998,47.71021420206122
FACOAL180_num31,0.6263333333333333,Other_species,119479.58360000019,18.871843473682784
FACOAL180_num32,0.6263333333333333,Other_species,108187.78760000024,20.841539050013765
FACOAL180_num33,0.6263333333333333,Other_species,69231.13670000031,32.56916045984826
FACOAL180_num34,0.6263333333333333,Other_species,125679.96220000031,17.940807432865334
FACOAL181_num2,5403.507963854259,fill,125679.96220000031,154779.07797998434
FACOAL181_num3,5403.507963854259,fill,62828.62650000018,309614.10034763813
FAS140_num2,9.280531818181819,Other_species,864699.7012000058,38.637592333025225
FDH_num2,23.175384615384615,Other_species,53489.10390000013,1559.7828068191736
FOLD3_num2,0.5833333,Database,66090.7246000001,31.774502287723397
FRD_num2,143.95710256410257,Other_species,119198.93310000014,4347.736642877458
FRD2_num2,5403.507963854259,fill,207528.42720000024,93734.76652009874
FRD2_num3,5403.507963854259,fill,249582.66420000046,77940.62433073144
GMAND_num2,4.316,Other_species,38341.951200000054,405.2375926032679
GND_num2,28.702222222222222,Other_species,103092.99580000027,1002.27953604584
GPDDA2_num2,12.048782142857142,Other_species,32162.97350000002,1348.6195769270425
GPDDA2_num3,12.048782142857142,Other_species,59833.27460000002,724.9413642201976
FASm1601_num2,5403.507963854259,fill,334187.6261999989,58208.704167381875
G3PAT160_num2,0.029745,Other_species,138446.33540000065,0.773454925264851
GTPCII_num2,5403.507963854259,fill,368688.14400000044,52761.7418309912
GTPCII2_num2,0.00415,Database,368688.14400000044,0.04052205161226986
G3PAT190_num2,5403.507963854259,fill,138446.33540000065,140506.63467308533
FASm180_num2,5403.507963854259,fill,334187.6261999989,58208.704167381875
FASm1801_num2,5403.507963854259,fill,334187.6261999989,58208.704167381875
G6PDH2r_num2,895.9019057142857,Other_species,104345.4362000002,30909.323665958495
H2CO3D_num2,5403.507963854259,fill,87165.9464,223167.75613963083
H2CO3D_num3,5403.507963854259,fill,72754.29999999999,267374.28124351875
FASm2001_num2,5403.507963854259,fill,334187.6261999989,58208.704167381875
GALT_num2,263.91257777777776,Other_species,49469.63579999998,19205.42297584492
FASm2002_num2,5403.507963854259,fill,334187.6261999989,58208.704167381875
HCO3E_num2,410000.0,Database,72754.29999999999,20287460.672427613
HCO3E_num3,410000.0,Database,80564.69030000032,18320681.113572083
HEX1_num2,65.80952285714285,Database,29269.431499999988,8094.25636728593
GHMT2r_num2,34.82536217391304,Other_species,91050.39560000022,1376.944086842459
GLNS_num2,127.194,Other_species,49607.192300000075,9230.484104620436
GLNS_num3,127.194,Other_species,140158.70490000016,3266.9993656598026
GLNS_num4,127.194,Other_species,397974.8824000007,1150.5711044843547
HOPNTAL_num2,0.395,Database,72884.0356,19.51044543971437
HSTPT_num2,1248.6666666666667,Database,81161.1188000002,55386.12658947216
ICDHyr_num2,16.592,Database,165098.19680000102,361.79195871144503
ICL_num2,5.638888888888888,Database,85070.65290000015,238.6251816341704
MI3PP_num2,3.6,Database,56893.64319999997,227.79346287319507
MI3PP_num3,3.6,Database,60053.3766,215.8080150317476
FBP_num2,2.1,Database,56893.64319999997,132.8795200093638
MME_num2,2205.0,Other_species,16625.948799999984,477446.43601933913
MME_num3,2205.0,Other_species,77368.94880000009,102599.30014714108
LPLIPAL2E180_num2,1034.85,Other_species,38648.60510000005,96393.12959318148
LPLIPAL2E180_num3,1034.85,Other_species,41450.73940000001,89876.80446539872
LPLIPAL2E180_num4,1034.85,Other_species,141487.3994000007,26330.683974674717
LPLIPAL2E180_num5,1034.85,Other_species,89485.70260000006,41631.90198832944
LPLIPAL2E180_num6,1034.85,Other_species,41722.90240000012,89290.52835979091
LPLIPAL2E180_num7,1034.85,Other_species,134089.32180000003,27783.42040954374
L_LACD_num2,5403.507963854259,fill,84321.50160000013,230695.9470687996
MPML_num2,0.0111875,Other_species,49580.73080000014,0.8123115442259654
MYC1CYC4_num2,5403.507963854259,fill,65447.87640000001,297223.22159066005
MYC1M1_num2,5403.507963854259,fill,34670.05040000001,561078.7537209732
MYC1M1_num3,5403.507963854259,fill,66298.09580000004,293411.5744222524
MYC1M1_num4,5403.507963854259,fill,69319.40500000003,280623.1338811307
MYC1M2_num2,5403.507963854259,fill,34670.05040000001,561078.7537209732
MYC1M2_num3,5403.507963854259,fill,69319.40500000003,280623.1338811307
MYC1M2_num4,5403.507963854259,fill,66298.09580000004,293411.5744222524
MALTabc_num2,3.1,Other_species,154915.56580000021,72.03924242453358
MALTabc_num3,3.1,Other_species,151695.47340000016,73.5684443963111
MYCSacp50_num2,5403.507963854259,fill,298354.59280000016,65199.69572888479
MYCSacp56_num2,5403.507963854259,fill,298354.59280000016,65199.69572888479
MYCSacp58_num2,5403.507963854259,fill,298354.59280000016,65199.69572888479
NADH5_num2,5403.507963854259,fill,49618.41520000013,392044.53813098173
NADTRHD_num2,152.372,Other_species,147190.91900000014,3726.7190376058425
NARK_num2,5403.507963854259,fill,196531.6884000003,98979.60389107054
MI1PP_num2,3.6,Database,56893.64319999997,227.79346287319507
MI1PP_num3,3.6,Database,60053.3766,215.8080150317476
NO3R1_num2,5403.507963854259,fill,72824.4500000003,267116.72618022177
PDH_num2,136.75,Database,35757.02960000005,13767.922154249616
PDHa_num2,10.620615384615384,Other_species,1370087.6136000035,27.90640175495948
PDHbr_num2,2.4,Other_species,985452.3888000012,8.767546862939817
PDHcr_num2,136.75,Database,35757.02960000005,13767.922154249616
PREPTHS_num2,5403.507963854259,fill,162525.93019999983,119689.38523186716
PREPTHS_num3,5403.507963854259,fill,461237.7947999971,42174.836687679555
PREPTHS_num4,5403.507963854259,fill,193312.18199999916,100628.05390027317
PREPTHS_num5,5403.507963854259,fill,158743.1211000001,122541.55351790748
PREPTHS2_num2,5403.507963854259,fill,162525.93019999983,119689.38523186716
PREPTHS2_num3,5403.507963854259,fill,461237.7947999971,42174.836687679555
PREPTHS2_num4,5403.507963854259,fill,193312.18199999916,100628.05390027317
PREPTHS2_num5,5403.507963854259,fill,158743.1211000001,122541.55351790748
PGM_num2,371.03578484848487,Other_species,108861.77439999994,12269.952725063667
PGMT_num2,70.31,Database,112909.48399999988,2241.760311295022
PGSA190_num2,5403.507963854259,fill,22911.067099999982,849049.4390754653
PHETA1_num2,816.0,Database,94698.85580000006,31020.438158240115
PYAM5PO_num2,0.01,Database,16300.305599999987,2.2085475501759935
PYAM5PO_num3,0.01,Database,30047.75259999997,1.1980929315825115
PMANM_num2,24.803846153846155,Other_species,112390.45940000027,794.4966737438742
RNDR1_num2,2.831166666666667,Other_species,834228.9250000038,12.217509720128625
RNDR4_num2,2.831166666666667,Other_species,834228.9250000038,12.217509720128625
SDPTA_num2,24.0,Other_species,84417.20660000025,1023.4880243004835
TYRTA_num2,816.0,Database,94698.85580000006,31020.438158240115
SPODM_num2,50519.8,Other_species,92134.46319999998,1973976.6606682746
SSALy_num2,2.65,Database,55323.836700000094,172.43923359350063
SUCD1_num2,143.95710256410257,Other_species,130382.20500000034,3974.8182601357903
SUCD1_num3,143.95710256410257,Other_species,119198.93310000014,4347.736642877458
ORNTA_num2,13.474716666666668,Other_species,45428.13259999995,1067.818050702794
UDPG4E_num2,4496.622911923077,Other_species,82127.35480000006,197106.58552615484
UDPG4E_num3,4496.622911923077,Other_species,72437.4938000001,223473.25443944408
TDPGDH_num2,466.6,Database,145221.07000000018,11566.916563829187
OXGDC_num2,1.2,Other_species,115670.22360000039,37.34755467352607
YUMPS_num2,5403.507963854259,fill,33279.18160000007,584528.4569700864
HMEDR_num2,5403.507963854259,fill,34665.88870000005,561146.1121974728
FRTT_num2,0.8202,Other_species,75560.93920000011,39.07733322615974
TRE6PP_num2,9.856923076923078,Other_species,83439.42280000015,425.277667152355
TRESULT_num2,1.915,Database,59548.45219999999,115.77127104573175
TRESULT_num3,1.915,Database,43345.309500000134,159.04835101015897
TRESULT_num4,1.915,Database,46061.34060000002,149.66998159840787
FAD_5_num2,5403.507963854259,fill,89614.82800000023,217069.30765827373
FAD_5_num3,5403.507963854259,fill,38648.60510000005,503320.32991988386
FAD_5_num4,5403.507963854259,fill,63494.06210000015,306369.2576360662
FAD_5_num5,5403.507963854259,fill,132090.92120000054,147266.9619770602
FAD_5_num6,5403.507963854259,fill,78476.22220000054,247879.26998192322
FAD_5_num7,5403.507963854259,fill,84593.84760000004,229953.23208203763
FAD_5_num8,5403.507963854259,fill,41450.73940000001,469295.09464613616
FAD_5_num9,5403.507963854259,fill,141487.3994000007,137486.65077149787
FAD_5_num10,5403.507963854259,fill,41514.858300000065,468570.2774005446
FAD_5_num11,5403.507963854259,fill,40746.67730000006,477404.04761482973
FAD_5_num12,5403.507963854259,fill,41179.65080000005,472384.4979733366
FAD_5_num13,5403.507963854259,fill,131846.26160000055,147540.23689265718
FAD_5_num14,5403.507963854259,fill,37875.730100000044,513590.8566915073
FAD_5_num15,5403.507963854259,fill,77017.47180000013,252574.23043423373
FAD_5_num16,5403.507963854259,fill,44683.15379999999,435345.9193356073
FAD_5_num17,5403.507963854259,fill,85688.41780000004,227015.8461237841
FAD_5_num18,5403.507963854259,fill,89485.70260000006,217382.5326804253
FAD_5_num19,5403.507963854259,fill,76740.12990000044,253487.04380907258
FAD_5_num20,5403.507963854259,fill,49645.77180000007,391828.5075361706
FAD_5_num21,5403.507963854259,fill,43343.6990000001,448799.4591757221
FAD_5_num22,5403.507963854259,fill,41722.90240000012,466233.8320422137
FAD_5_num23,5403.507963854259,fill,43784.10090000005,444285.2147244917
FAD_5_num24,5403.507963854259,fill,39007.39720000005,498690.7629375309
FAD_5_num25,5403.507963854259,fill,85429.75780000011,227703.19348693397
FAD_5_num26,5403.507963854259,fill,70936.2726,274226.82299034885
FAD_5_num27,5403.507963854259,fill,85463.17620000003,227614.15541533928
FAD_5_num28,5403.507963854259,fill,82663.89560000003,235321.9447097449
FAD_5_num29,5403.507963854259,fill,66973.54200000003,290452.4397093306
FAD_5_num30,5403.507963854259,fill,67115.77980000002,289836.88676258706
FAD_5_num31,5403.507963854259,fill,149154.6618000007,130419.17989770294
FAD_5_num32,5403.507963854259,fill,77128.59720000013,252210.32633892243
FAD_5_num33,5403.507963854259,fill,130642.76280000052,148899.39750933723
FAD_5_num34,5403.507963854259,fill,234135.39760000072,83082.81818671605
FAD_5_num36,5403.507963854259,fill,33085.37240000005,587952.5378978446
FAD_5_num37,5403.507963854259,fill,48709.250799999994,399362.0996091226
FAD_5_num38,5403.507963854259,fill,67081.30460000013,289985.8430880203
FAD_5_num39,5403.507963854259,fill,27441.125399999983,708885.9653647931
FAD_5_num40,5403.507963854259,fill,27604.139899999995,704699.6841903173
FAD_5_num41,5403.507963854259,fill,54545.62739999998,356630.395452658
FAD_5_num42,5403.507963854259,fill,72707.2682000001,267547.2363555987
FAD_5_num43,5403.507963854259,fill,110461.7808,176102.79799033742
FAD_5_num44,5403.507963854259,fill,27648.541599999997,703567.9838489323
FAD_5_num45,5403.507963854259,fill,61149.57040000006,318115.54100264475
FAD_5_num46,5403.507963854259,fill,35249.57560000004,551854.2660092426
FAD_5_num47,5403.507963854259,fill,105119.34439999989,185052.79671317426
FAD_5_num48,5403.507963854259,fill,59269.07260000005,328208.7573928956
FAD_5_num49,5403.507963854259,fill,26630.0755,730475.9113384914
FAD_5_num50,5403.507963854259,fill,27177.41069999997,715764.6062976614
FAD_5_num52,5403.507963854259,fill,26332.56540000001,738728.96067602
FAD_5_num53,5403.507963854259,fill,58201.60400000002,334228.3946311054
FAD_5_num54,5403.507963854259,fill,26028.5315,747357.9010738785
FAD_5_num55,5403.507963854259,fill,17231.55079999999,1128895.9940782199
FAD_5_num57,5403.507963854259,fill,63011.35660000009,308716.2333825281
FAD_5_num58,5403.507963854259,fill,71625.50940000001,271587.9975280892
FAD_5_num60,5403.507963854259,fill,85309.81500000005,228023.33670369958
FAD_5_num61,5403.507963854259,fill,41328.36600000003,470684.6786508646
FAD_5_num62,5403.507963854259,fill,42980.161300000036,452595.5250399518
FAD_5_num63,5403.507963854259,fill,485622.12960000004,40057.12978092284
FAD_5_num64,5403.507963854259,fill,42413.99390000002,458637.0412496174
FAD_6_num2,5403.507963854259,fill,89614.82800000023,217069.30765827373
FAD_6_num3,5403.507963854259,fill,38648.60510000005,503320.32991988386
FAD_6_num4,5403.507963854259,fill,63494.06210000015,306369.2576360662
FAD_6_num5,5403.507963854259,fill,132090.92120000054,147266.9619770602
FAD_6_num6,5403.507963854259,fill,78476.22220000054,247879.26998192322
FAD_6_num7,5403.507963854259,fill,84593.84760000004,229953.23208203763
FAD_6_num8,5403.507963854259,fill,41450.73940000001,469295.09464613616
FAD_6_num9,5403.507963854259,fill,141487.3994000007,137486.65077149787
FAD_6_num10,5403.507963854259,fill,41514.858300000065,468570.2774005446
FAD_6_num11,5403.507963854259,fill,40746.67730000006,477404.04761482973
FAD_6_num12,5403.507963854259,fill,41179.65080000005,472384.4979733366
FAD_6_num13,5403.507963854259,fill,131846.26160000055,147540.23689265718
FAD_6_num14,5403.507963854259,fill,37875.730100000044,513590.8566915073
