metname,inchikey
pheme,KABFMIBPWCXCRK-RGGAHWMASA-J
C50aPHA,NA
udcpp,UFPHFKCTOZIAFY-RDQGWRCRSA-L
4hadnt,NA
1hdec9eg3p,NA
C90pPHA,NA
lald__L,BSABBBMNWQWLLU-VKHMYHEASA-N
d2one,NA
1odec11eg3p,NA
3hcmrs7eACP,NA
lcts,GUBGYTABKSRVRQ-QKKXKWKRSA-N
tmanur,NA
2mecdp,SFRQRNJMIIUYDI-UHNVWZDZSA-L
acACP,NA
pre8,IGCZFSMEIXUSJY-FKUSVXTQSA-G
murein4px4p,NA
3hddecACP,NA
lpscore_kt,NA
3php,LFLUCDOSQPJJBE-UHFFFAOYSA-K
ethamp,SUHOOTKUPISOBE-UHFFFAOYSA-M
ara5p,PPQRONHOSHZGFQ-WDCZJNDASA-L
algac_MG_32,NA
R_3hcmrs7e,NA
hg2,BQPIGGFYSBELGY-UHFFFAOYSA-N
pb2coa,NA
ccmuac,TXXHDPDFNKHHGW-CCAGOZQPSA-L
trnaaspq,NA
alltn__R,NA
4h2opntn,HFKQINMYQUXOCH-UHFFFAOYSA-M
tag182d9d12,NA
his__L,HNDVDQJCIGZPNO-YFKPBYRVSA-N
alahis,NA
pmeACP,NA
pgp120,NA
3ohodcoa,LGOGWHDPDVAUNY-LFZQUHGESA-J
apoACP,NA
id3acald,WHOOUMGHGSPMGR-UHFFFAOYSA-N
k,NPYPAHLBTDXSSS-UHFFFAOYSA-N
25aics,NAQGHJTUZRHGAC-ZZZDFHIKSA-J
4ppan,XHFVGHPGDLDEQO-ZETCQYMHSA-K
man6p,NBSCHQHZLSJFNQ-QTVWNMPRSA-L
gthrd,RWSXRVCMGQZWBV-WDSKDSINSA-M
pdca2coa,NA
butso3,NA
clpn141,NA
cdpdtdecg,ICFWXMWHAMIZGF-WNAWUNHNSA-L
acg5p,FCVIHFVSXHOPSW-YFKPBYRVSA-K
1odecg3p,LAYXSTYJRSVXIH-HXUWFJFHSA-L
no,MWUXSHHQAYIFBG-UHFFFAOYSA-N
ps141,NA
appl,HXKKHQJGJAFBHI-GSVOUGTGSA-O
phethapphlipa,NA
gtp,XKMLYUALXHKNFT-UUOKFMHZSA-J
ind3ac,SEOVTRFCIGRIMH-UHFFFAOYSA-M
hemeO,FISPASSVCDRERW-ARQJTVBPSA-J
R_3h4atba,NA
6p2dhglcn,ZKUSPPOKDDRMIU-JJYYJPOSSA-K
toctd2eACP,NA
4hptcoa,NA
C100aPHA,NA
tddec2eACP,NA
ggbutal,JZNLEPLZUABCSQ-ZETCQYMHSA-N
uama,NTMMCWJNQNKACG-KBKUWGQMSA-K
5odhf2a,ZPEHSARSWGDCEX-UHFFFAOYSA-M
applp,YBOLZUJJGUZUDC-GSVOUGTGSA-M
cddec5eACP,NA
palmACP,NA
pbcoa,NA
26dap_LL,GMKMEZVLHJARHF-WHFBIAKZSA-N
ocac,NA
actp,LIPOUNRJVLNBCD-UHFFFAOYSA-L
3mb2coa,BXIPALATIYNHJN-ZMHDXICWSA-J
progly,RNKSNIBMTUYWSH-YFKPBYRVSA-N
trnatyrqo,NA
trnaala,NA
cmp,IERHLVCPSMICTF-XVFCMESISA-L
ditp,UFJPAQSLHAGEBL-RRKCRQDMSA-J
ggala_B,NA
4opcoa,NA
3ohd710coa,NA
glybcoa,NA
Lpipecol,HXEACLLIILLPRG-YFKPBYRVSA-N
octa,WWZKQHOCKIZLMA-UHFFFAOYSA-M
13ppd,YPFDHNVEDLHUCE-UHFFFAOYSA-N
1ag180,NA
pmtcoa,MNBKLUUYKPBKDU-BBECNAHFSA-J
LalaDgluMdapDala,BAPAFFOXTCMVCC-UHFFFAOYSA-M
dcamp,OFBHPPMPBOJXRT-DPXQIYNJSA-J
3hpbcoa,NA
aacald,LYIIBVSRGJSHAV-UHFFFAOYSA-O
icit,ODBLHEXUDAPZAU-UHFFFAOYSA-K
Largn,MIEILDYWGANZNH-DSQUFTABSA-M
aac24dab,NA
hpta,NA
anhgm,NA
3hasp__L,NA
pnto__R,GHOKWGTUZJEAQD-ZETCQYMHSA-M
q8h2,LOJUQFSPYHMHEO-SGHXUWJISA-N
cbp,FFQKYPRQEYGKAF-UHFFFAOYSA-L
ppt2coa,NA
fprica,ABCOOORLYAOBOZ-KQYNXXCUSA-L
damp,KHWCHTKSEGGWEX-RRKCRQDMSA-L
sucarg,UMOXFSXIFQOWTD-LURJTMIESA-M
mg2,JLVVSXFLKOJNIY-UHFFFAOYSA-N
r5p,KTVPXOYAKDPRHY-AIHAYLRMSA-L
4adcho,OIUJHGOLFKDBSU-HTQZYQBOSA-M
2fe2s,NA
3ohcoa,NFOYYXQAVVYWKV-HDRQGHTBSA-J
C141d5PHA,NA
uppg3,HUHWZXWWOFSFKF-UHFFFAOYSA-F
pre4,IOBDBIPWYQGVMM-VLMJWMIZSA-F
galct__D,DSLZVSRJTYRBFB-DUHBMQHGSA-L
murein4px4p4p,NPJMJVATSCHTAI-UHFFFAOYSA-F
4cml,DHCUIDTZCMREHG-UHFFFAOYSA-L
sucglu,JCNBNOQGFSXOML-YFKPBYRVSA-K
2hmcnsad,KGLCZTRXNNGESL-WFTYEQLWSA-M
gln__L,ZDXPYRJPNDTMRX-VKHMYHEASA-N
uamag,OJZCATPXPWFLHF-HPUCEMLMSA-J
pb2,NA
prpp,PQGCEDQWHSBAJP-TXICZTDVSA-I
bz12diol,PUCYIVFXTPWJDD-CAHLUQPWSA-M
hdd4_2,NA
dudp,QHWZTVCCBMIIKE-SHYZEUOFSA-K
hpppa,NA
pydx,RADKZDMFGJYCBB-UHFFFAOYSA-N
2mcit,YNOXCRMFGMSKIJ-NFNCENRGSA-K
thmnp,XHIXPVCTDRNTTC-YQVKZWHSSA-N
3_rhma13unaga,NA
3odd6coa,NA
dc2coa,MGNBGCRQQFMNBM-YJHHLLFWSA-J
moco,NA
mn2,WAEMQWOKJMHJLA-UHFFFAOYSA-N
xtsn,UBORTCNDUKBEOP-UUOKFMHZSA-N
ppa,NA
galagalicore_kt,NA
adocbi,KQXSPGAEBZWHMC-OCUXTBADSA-N
dhmpt,NA
poctacoa,NA
prealgac_M4,NA
sectrna,NA
u23dddcga,NA
fmnh2,YTNIXZGTHTVJBW-SCRDCRAPSA-L
prfp,QOUSHGMTBIIAHR-KEOHHSTQSA-J
und2one,NA
agm,QYPPJABKJHAVHS-UHFFFAOYSA-P
gar,OBQMLSFOUZUIOB-HJZCUYRDSA-M
tdec2eACP,NA
2ommbl,HDSGDGSLNMIMKU-KFSSTAEESA-N
uacgam,LFTYTUAZOPRMMI-CFRASDGPSA-L
tre,HDTRYLNUVZCQOY-LIZSDCNHSA-N
pe141,NA
alaleu,NA
acgam1p,FZLJPEPAYPUMMR-RTRLPJTCSA-L
R_3hcmrs7ecoa,NA
gdp,QGWNDRXFNXRZMB-UUOKFMHZSA-K
nicrnt,JOUIQRNQJGXQDC-ZYUZMQFOSA-L
cpmp,CZAKJJUNKNPTTO-AJFJRRQVSA-N
preq0,FMKSMYDYKXQYRV-UHFFFAOYSA-N
fdp,RNBGYGVWRKECFJ-VRPWFDPXSA-J
odecoa,NA
mobd,MEFBJEMVZONFCJ-UHFFFAOYSA-N
fum,VZCYOOQTPOCHFL-OWOJBTEDSA-L
ps161,NA
lipa_kt,NA
5fthf,VVIAGPKUTFNRDU-STQMWFEESA-L
1agpe160,YVYMBNSKXOXSKW-HXUWFJFHSA-N
pheocta,NA
algac_MG_14,NA
ga,LNTHITQWFMADLM-UHFFFAOYSA-M
ohpb,MZJFVXDTNBHTKZ-UWTATZPHSA-K
isetac,SUMDYPCJJOFFON-UHFFFAOYSA-M
algac__M,NA
epmeACP,NA
2dhp,PKVVTUWHANFMQC-UHFFFAOYSA-M
C100pPHA,NA
pgp180,UZNYMWWMHBZMLI-IOLBBIBUSA-K
2agpg180,ZYKIFISVQNGKFE-UHFFFAOYSA-M
34dhbz,YQUVCSBJEUQKSH-UHFFFAOYSA-M
mettrna,NA
3ocddec5eACP,NA
gg13dampp,NA
tnt,NA
C142PHA,NA
tol,YXFVVABEGXRONW-UHFFFAOYSA-N
