reactions,data_type,kcat,MW,kcat_MW
GAPDi_nadp_num2,DLkcat,37.7474,59979.88560000014,1132.8017604621743
GHMT2r_num1,DLkcat,37.7148,44896.59470000002,1512.0665710533267
UREAabcpp,DLkcat,37.7148,38924.0736,349.6623590190637
DMALRED_num3,DLkcat,37.623,59670.4889000001,2269.8456556470373
RBFK,DLkcat,37.4446,34826.56080000004,3870.625089113015
TAUDO_num2,DLkcat,37.2915,33698.73450000002,1991.9056604336272
DSBDR_num6,DLkcat,37.2505,15790.17419999998,1741.6078292078369
GLYBACT1r_num3,DLkcat,37.2174,31494.9882,2127.046994734229
BALAGLYabcpp_num3,DLkcat,37.1808,34914.22750000001,475.9620562058599
FDH_num1,DLkcat,37.0113,104884.3820000006,641.0779850481323
OXYLt6_num2,DLkcat,36.8844,28489.24290000002,1780.2574801036913
ACOAD29f,DLkcat,36.669,89194.20540000047,1480.0109425045598
GAD2ktpp_reverse,DLkcat,36.5351,44275.453900000095,130.6437658869692
ALATHRabcpp_num3,DLkcat,36.4999,35754.0594,467.24566053738124
ACOAD5f_num3,DLkcat,36.4514,41681.54180000007,787.0692537577858
ECOAH14_num2,DLkcat,36.0774,27667.7434,2347.1129922362948
ALDD2y,DLkcat,35.9354,42413.66440000007,1525.0679448484507
ILEabcpp_num3,DLkcat,35.8724,43228.5396,865.6459440880459
GLYSERabcpp_num1,DLkcat,35.7629,60973.60430000002,1055.7555312504296
ACOAD34f_reverse,DLkcat,35.5497,89194.20540000047,1434.8344651546088
ACOAD5f_num4,DLkcat,35.5432,45812.218800000046,1396.5217506557428
PACCOAE,DLkcat,34.7112,19283.707,463.2329223261067
GALURt2rpp,DLkcat,34.5667,35582.704200000066,254.39715189096856
2DHGLCK,DLkcat,34.5577,33614.710800000015,3700.9903414073083
AKGDb_copy1_reverse,DLkcat,34.3839,42434.36890000001,1458.5116169831851
ASPTA_num2,DLkcat,34.3403,43289.72390000006,1427.880208771669
SELMETAT,DLkcat,34.2627,42778.870100000095,720.8332040541654
GLCDpp,DLkcat,34.2249,86580.26410000041,1423.0684242045345
SPMDabcpp,DLkcat,34.1034,37800.60340000002,553.3781928510368
ECOAH7_reverse_num2,DLkcat,34.0944,77448.71960000033,792.3942489554048
AMPTASEGGLU_num2,DLkcat,34.0358,99573.09800000064,615.2710042224417
MECDPDH5,DLkcat,34.0315,39687.1845,1340.0887596080584
GLYBACT1r_reverse_num2,DLkcat,33.836,40317.95630000002,3021.2245653929617
AMPTASEPG_num1,DLkcat,33.7862,52432.79770000005,2319.737365454369
GLUDy_reverse,DLkcat,33.5773,48870.31630000002,412.2416535290563
GDBTALDH,DLkcat,33.3019,53053.03020000008,2259.7548066161135
AGPAT120_num1,DLkcat,33.1767,26658.10060000001,2240.14684677122
QUIDH,DLkcat,32.3224,85337.50050000059,1363.5346631695545
DAGK160_num3,DLkcat,32.2222,30436.324399999983,3811.2328701556376
HMR_0180_copy2_num2,DLkcat,32.0656,59575.548300000126,1937.6432663062837
R05219,DLkcat,31.7841,27797.593500000006,2058.1414718507913
TUNGSabcpp,DLkcat,31.6939,27043.5267,468.17011982665116
ECOAH28_reverse_num2,DLkcat,31.6939,27667.7434,2061.9325246452877
ASR_num1,DLkcat,31.5266,12741.726499999982,8907.40826998603
PAPSR_num2,DLkcat,31.3616,15790.17419999998,2584.3607227884163
DAGK181_num2,DLkcat,31.2074,12625.06759999998,8898.696114704382
RBFSa_num1,DLkcat,31.1867,23596.66840000001,2378.9824499122924
PQQFEP,DLkcat,31.1715,84241.42380000046,333.02321749219834
3OAS60_num3,DLkcat,31.0378,45058.46020000008,619.9506125156038
CARBSARAH,DLkcat,31.0065,22756.7013,2452.539112072451
ACOAD6f_reverse_num1,DLkcat,31.0043,89194.20540000047,1251.3759105700763
MDNTHAep,DLkcat,30.8125,114758.43980000092,527.5737639344534
MTHFD_num1,DLkcat,30.5929,30531.000900000014,1803.6493523538554
KAT24_num1,DLkcat,30.4461,41555.63560000002,1318.7857485207126
ADSELR_num2,DLkcat,30.4404,27896.358800000016,2508.4489996036077
HBZOPT,DLkcat,30.1546,32935.3528,329.60497086279884
I2FE2SR_num2,DLkcat,30.0666,42293.49640000008,3905.9550747483295
ANS,DLkcat,30.0528,54405.46500000009,711.0097009949909
FACOAL100t2pp_num3,DLkcat,29.9521,61222.77060000008,440.3082339432703
FACOAL141t2pp_num2,DLkcat,29.9521,61657.673500000135,874.4050324895876
ACOAD2f_reverse_num1,DLkcat,29.9138,40528.55220000005,2657.131186640313
MALCOAMT,DLkcat,29.7458,29498.3449,605.033267476644
FDH_num2,DLkcat,29.6542,113409.94930000068,163.95447939255416
AGPAT141_num2,DLkcat,29.2335,26658.10060000001,1973.8953194587302
PAPSR2_num2,DLkcat,29.2261,27896.358800000016,2823.1606906169445
ECOAH27_reverse_num1,DLkcat,29.1306,77448.71960000033,677.0296561494062
PAPSR_num1,DLkcat,29.0079,27896.358800000016,1748.681152284795
GLCabcpp,DLkcat,28.6072,30427.9212,382.3876964630956
4MCAT23DOX,DLkcat,28.441,,inf
ILETA,DLkcat,28.3742,36862.56739999998,1385.512827844976
ADSL2r_reverse,DLkcat,28.3093,50555.14320000005,2015.887475519996
MOAT2_kt,DLkcat,28.1684,46585.655000000086,1088.384825758056
UPPN_num1,DLkcat,27.9892,45279.06480000005,1112.6678570446081
4HPTNCOAK,DLkcat,27.8243,42041.49470000007,1822.1792429112634
3OAS60_num1,DLkcat,27.7652,43152.28560000008,579.0812619204568
PDE4_num2,DLkcat,27.6804,82754.44220000047,150.51977475596988
4HPTNtpp,DLkcat,27.6678,11931.69349999999,702.5570402198783
AGPR_reverse_num1,DLkcat,27.6528,33395.56899999998,1490.4683911808788
HISt2rpp_num1,DLkcat,27.6367,49166.73460000003,337.26095773706294
ECOAH16_num1,DLkcat,27.6349,77448.71960000033,642.2678161357206
ECOAH15_num1,DLkcat,27.6349,27667.7434,1797.8632836388097
METSOXR1_num4,DLkcat,27.6201,17149.146199999985,8466.397497302734
SHCHF,DLkcat,27.5781,49493.28530000004,2005.9521084166122
ACOAD16f_reverse_num1,DLkcat,27.1739,89194.20540000047,1096.7757329222138
FDMO2,DLkcat,26.9608,41506.301100000055,2338.413142769782
GLYBti4pp_num1,DLkcat,26.9364,73954.85910000023,655.6096595957121
GLYPHEabcpp_num1,DLkcat,26.8449,60973.60430000002,792.4875125021924
FACOAL60t2pp_num3,DLkcat,26.6565,61222.77060000008,391.8615535507956
GLYALDDr_num1,DLkcat,26.6526,55267.55510000004,868.0441881895363
34HPPOR,DLkcat,26.6371,40043.215400000045,2394.7517461347497
DHPPDA2,DLkcat,26.5715,39816.40920000004,2402.461746851846
AMPTASEGM_num2,DLkcat,26.5132,99573.09800000064,479.2836715796438
DAPDC_num1,DLkcat,26.4352,45212.80760000005,1052.4309930268507
FRDO7r_reverse,DLkcat,26.3544,12502.062799999989,2288.275281784707
FACOAL_70_c_num2,DLkcat,25.8652,61657.673500000135,755.094335500672
I2FE2SS2fdx_num1,DLkcat,25.8488,11638.927199999993,2600.7796351188895
QUEA3,DLkcat,25.7272,38364.30790000007,2414.1689260084327
PNTOt4pp,DLkcat,25.2913,48684.72910000006,935.084591032467
GLUTARt2rpp,DLkcat,25.2236,47634.51120000006,953.1425610598045
TNTR1x_num1,DLkcat,25.1006,41088.74470000001,1099.5974768730277
4CMLCL_kt_num2,DLkcat,25.1006,14726.68829999998,3067.972858500717
ADSELR2_num2,DLkcat,25.1006,9225.607699999997,2434.196475017022
PHAPC50_num1,DLkcat,25.1006,62721.585400000185,720.3433987177224
PPPGO,DLkcat,25.0818,46030.17370000005,1961.6367426395334
SELabcpp_num1,DLkcat,24.9862,29858.358900000014,971.1176977787835
OGMEACPS_num2,DLkcat,24.7579,42325.391400000015,2105.7912768646
4POPCOAM3,DLkcat,24.7032,43194.89070000009,1029.4217505682889
CMtexabc,DLkcat,24.5159,29654.497300000032,475.0992175027292
CMCBTFtonex,DLkcat,24.4898,26022.064999999988,425.34841004641385
DHCURR,DLkcat,24.4373,37013.01630000001,1188.4235438547598
CFAS180E,DLkcat,24.3959,44571.35090000006,1970.4415106700271
ACSPHAC141d5_num3,DLkcat,24.3467,62124.43690000013,117.57064312320527
AGM3PApp,DLkcat,24.2524,50741.33160000009,860.3305948714976
ARBt3ipp,DLkcat,24.2284,42258.98090000008,2063.9929819036365
ARGDr,DLkcat,24.2284,46461.551600000006,469.32483417105686
GLYCL_num2,DLkcat,24.1247,101990.8761000008,293.00349745165204
FACOALP80t2pp_num3,DLkcat,24.0594,61222.77060000008,353.6831114925069
HMR_0188_num2,DLkcat,23.8294,61657.673500000135,695.6623168728528
FACOAL141t2pp_num3,DLkcat,23.8294,61222.77060000008,350.3020165506847
GLYBti4pp_num4,DLkcat,23.4164,61347.852500000175,687.0577906537131
PSP_L,DLkcat,23.3189,45033.103500000034,1864.1406759807246
ARGabcpp_num1,DLkcat,23.0892,24932.3995,774.3253134172692
GLYBACT1r_num2,DLkcat,22.9435,40317.95630000002,2048.6306246628865
GLCNt2rpp_num2,DLkcat,22.7474,47627.16620000004,1719.4102973945137
MCCC,DLkcat,22.6721,57504.14300000008,320.74917930366496
GAD2ktpp,DLkcat,22.642,26657.747899999988,80.96422747475049
3OAS160_num3,DLkcat,22.6345,45058.46020000008,452.1026663933795
GTHRDHpp_num2,DLkcat,22.6345,59834.51320000014,1361.8260706431186
TSULabcpp_num2,DLkcat,22.6058,29454.08619999999,475.0153682853844
FBP,DLkcat,22.5265,37245.88780000002,544.3245200346652
GLYCAt2rpp,DLkcat,22.5011,49649.55170000003,815.7572145812541
AGMT,DLkcat,22.5011,33662.480400000015,1203.178717632465
CPPPGO2,DLkcat,22.4477,52607.1989000001,1536.1342494895666
BALAMDAH_num1,DLkcat,22.3274,29732.2172,2703.4189700457323
MCBTFtonex,DLkcat,22.2703,33260.015000000065,386.79926729726867
CYSS_num1,DLkcat,22.1699,34357.22180000003,2322.994579264844
EDTXS2_kt_num1,DLkcat,22.0803,32840.01180000002,1210.2474335895329
CSNt2pp,DLkcat,21.988,44416.31759999999,1782.155844454787
QUINtpp,DLkcat,21.8384,49554.82180000006,793.2451085920351
AGPAT120_num2,DLkcat,21.8072,29093.738700000005,1349.1892673113202
NADS1,DLkcat,21.7308,29273.10139999998,1336.2246611833216
PRATPP,DLkcat,21.6796,12356.710999999988,3158.063662733557
HACD4i_num2,DLkcat,21.5557,26029.682699999987,745.3079710418448
GALCTt2rpp_num3,DLkcat,21.394,48294.267100000034,797.3865701339107
GLYALDDr_reverse_num2,DLkcat,21.3938,52061.49340000007,739.6798955444476
ORNabcpp_num2,DLkcat,21.3244,24643.540500000003,415.39709667851383
HEPK1_kt,DLkcat,21.3146,30807.17960000001,249.07362827851975
VNTDM,DLkcat,21.2561,34255.1217,708.1980378404395
PTRCabcpp_num3,DLkcat,21.2561,40067.37410000006,512.8548345898226
GLYCOLDHpp_num2,DLkcat,21.0986,64882.8259000001,1170.6481483569273
ALGAC2,DLkcat,21.0922,55451.06850000006,386.91096931358396
ASR_num2,DLkcat,21.0159,17366.601699999985,4356.479252932947
