reactions,metabolites,metabolitestotal,gpr,genes
FACOAL2_num3,alpla_c,alpla,TCDM_06208,TCDM_06208
FACOAL2_num4,alpla_c,alpla,TCDM_06209,TCDM_06209
FACOAL2_num5,alpla_c,alpla,TCDM_07463,TCDM_07463
FACOAL2_num6,alpla_c,alpla,TCDM_07762,TCDM_07762
FACOAL2_num7,alpla_c,alpla,TCDM_11993,TCDM_11993
FACOAL140_num2,ttdca_c,ttdca,TCDM_06206,TCDM_06206
FACOAL140_num3,ttdca_c,ttdca,TCDM_06208,TCDM_06208
FACOAL140_num4,ttdca_c,ttdca,TCDM_06209,TCDM_06209
FACOAL140_num5,ttdca_c,ttdca,TCDM_07463,TCDM_07463
FACOAL140_num6,ttdca_c,ttdca,TCDM_07762,TCDM_07762
FACOAL140_num7,ttdca_c,ttdca,TCDM_11993,TCDM_11993
FACOAL180_2_num2,ocdca_c,ocdca,TCDM_06206,TCDM_06206
FACOAL180_2_num3,ocdca_c,ocdca,TCDM_06208,TCDM_06208
FACOAL180_2_num4,ocdca_c,ocdca,TCDM_06209,TCDM_06209
FACOAL180_2_num5,ocdca_c,ocdca,TCDM_07463,TCDM_07463
FACOAL180_2_num6,ocdca_c,ocdca,TCDM_07762,TCDM_07762
FACOAL180_2_num7,ocdca_c,ocdca,TCDM_11993,TCDM_11993
FACOAL181_2_num2,ocdcea_c,ocdcea,TCDM_06206,TCDM_06206
FACOAL181_2_num3,ocdcea_c,ocdcea,TCDM_06208,TCDM_06208
FACOAL181_2_num4,ocdcea_c,ocdcea,TCDM_06209,TCDM_06209
FACOAL181_2_num5,ocdcea_c,ocdcea,TCDM_07463,TCDM_07463
FACOAL181_2_num6,ocdcea_c,ocdcea,TCDM_07762,TCDM_07762
FACOAL181_2_num7,ocdcea_c,ocdcea,TCDM_11993,TCDM_11993
FACOAL182_1_num2,ocdcya_c,ocdcya,TCDM_06206,TCDM_06206
FACOAL182_1_num3,ocdcya_c,ocdcya,TCDM_06208,TCDM_06208
FACOAL182_1_num4,ocdcya_c,ocdcya,TCDM_06209,TCDM_06209
FACOAL182_1_num5,ocdcya_c,ocdcya,TCDM_07463,TCDM_07463
