reactions,metabolites,metabolitestotal,gpr,genes
2AGPGAT120,2agpg120_c,2agpg120,YPO0793,YPO0793
2AGPGAT120,ddca_c,ddca,YPO0793,YPO0793
5DOAN,dad_5_c,dad_5,YPO3384,YPO3384
2AGPGAT140,2agpg140_c,2agpg140,YPO0793,YPO0793
2AGPGAT140,ttdca_c,ttdca,YPO0793,YPO0793
2AGPGAT141,2agpg141_c,2agpg141,YPO0793,YPO0793
2AGPGAT141,ttdcea_c,ttdcea,YPO0793,YPO0793
AACPS1,ACP_c,ACP,YPO0793 and YPO1600,YPO0793
AACPS1,ACP_c,ACP,YPO0793 and YPO1600,YPO1600
AACPS1,ttdca_c,ttdca,YPO0793 and YPO1600,YPO0793
AACPS1,ttdca_c,ttdca,YPO0793 and YPO1600,YPO1600
AACPS2,ACP_c,ACP,YPO0793 and YPO1600,YPO0793
AACPS2,ACP_c,ACP,YPO0793 and YPO1600,YPO1600
AACPS2,ttdcea_c,ttdcea,YPO0793 and YPO1600,YPO0793
AACPS2,ttdcea_c,ttdcea,YPO0793 and YPO1600,YPO1600
2AGPGAT160,2agpg160_c,2agpg160,YPO0793,YPO0793
2AGPGAT160,hdca_c,hdca,YPO0793,YPO0793
2AGPGAT161,2agpg161_c,2agpg161,YPO0793,YPO0793
2AGPGAT161,hdcea_c,hdcea,YPO0793,YPO0793
AACPS3,ACP_c,ACP,YPO0793 and YPO1600,YPO0793
AACPS3,ACP_c,ACP,YPO0793 and YPO1600,YPO1600
AACPS3,hdca_c,hdca,YPO0793 and YPO1600,YPO0793
AACPS3,hdca_c,hdca,YPO0793 and YPO1600,YPO1600
AACPS4,ACP_c,ACP,YPO0793 and YPO1600,YPO0793
AACPS4,ACP_c,ACP,YPO0793 and YPO1600,YPO1600
AACPS4,hdcea_c,hdcea,YPO0793 and YPO1600,YPO0793
AACPS4,hdcea_c,hdcea,YPO0793 and YPO1600,YPO1600
AACPS5,ACP_c,ACP,YPO0793 and YPO1600,YPO0793
AACPS5,ACP_c,ACP,YPO0793 and YPO1600,YPO1600
AACPS5,ocdcea_c,ocdcea,YPO0793 and YPO1600,YPO0793
AACPS5,ocdcea_c,ocdcea,YPO0793 and YPO1600,YPO1600
AACPS6,ACP_c,ACP,YPO0793 and YPO1600,YPO0793
AACPS6,ACP_c,ACP,YPO0793 and YPO1600,YPO1600
AACPS6,ocdca_c,ocdca,YPO0793 and YPO1600,YPO0793
AACPS6,ocdca_c,ocdca,YPO0793 and YPO1600,YPO1600
2AGPGAT180,2agpg180_c,2agpg180,YPO0793,YPO0793
2AGPGAT180,ocdca_c,ocdca,YPO0793,YPO0793
2AGPGAT181,2agpg181_c,2agpg181,YPO0793,YPO0793
2AGPGAT181,ocdcea_c,ocdcea,YPO0793,YPO0793
AACPS7,ACP_c,ACP,YPO0793 and YPO1600,YPO0793
AACPS7,ACP_c,ACP,YPO0793 and YPO1600,YPO1600
AACPS7,ddca_c,ddca,YPO0793 and YPO1600,YPO0793
AACPS7,ddca_c,ddca,YPO0793 and YPO1600,YPO1600
