reactions,data_type,kcat,MW,kcat_MW
FAD_9_num53,DLkcat,17.5645,29100.80200000001,1086.4339752560768
FAD_7_num62,DLkcat,17.5123,42980.16130000004,1466.8227873774856
FAD_23_num59,DLkcat,17.496,33852.32380000002,inf
FAD_4_num11,DLkcat,17.4253,40746.67730000006,1539.538538029453
FAD_12_num58,DLkcat,17.3919,35812.754700000005,874.1416364712094
TYRTA_reverse_num2,DLkcat,17.3873,47349.42790000003,660.9824318489808
FAD_21_num62,DLkcat,17.3333,42980.16130000004,1451.8298236353976
FAD_13_num43,DLkcat,17.2418,27615.4452,561.9181544101995
FAD_23_num53,DLkcat,17.2305,29100.80200000001,1065.774750812709
ABTA,DLkcat,17.2281,46812.08790000004,110.40802134356403
FACOAL200_reverse_num3,DLkcat,17.2147,55158.15540000012,1123.549537699005
FAD_6_num62,DLkcat,17.1638,42980.16130000004,1437.6325758461016
FAD_21_num63,DLkcat,17.1627,40468.5108,127.23003387611683
FAD_1_num58,DLkcat,17.1506,35812.754700000005,862.0135551873644
FAD_14_num62,DLkcat,17.1476,42980.16130000004,1436.2756707476558
FAD_13_num42,DLkcat,17.0434,36353.63410000005,843.8804196469579
FAD_22_num59,DLkcat,16.9663,33852.32380000002,inf
FAD_27_num11,DLkcat,16.9334,40746.67730000006,1496.0787980618952
DMATT_num2,DLkcat,16.8851,36431.38970000009,834.2580464340599
MACCOAT_reverse_num5,DLkcat,16.8459,42654.90750000002,710.8823293075945
MACCOAT_reverse_num4,DLkcat,16.7381,42980.16130000004,1401.9761252036049
MTHFC,DLkcat,16.7299,29483.4195,1021.381525979373
MALS,DLkcat,16.7299,80402.06060000035,374.54040077176666
MYC1CYC2,DLkcat,16.7299,33027.315600000045,911.7852738840197
FAD_7_num59,DLkcat,16.7252,33852.32380000002,inf
FAD_12_num11,DLkcat,16.6303,40746.67730000006,1469.2996820135786
FAD_22_num53,DLkcat,16.6263,29100.80200000001,1028.4025849184497
FAD_4_num62,DLkcat,16.5679,42980.16130000004,1387.7202457125245
FAD_14_num59,DLkcat,16.5477,33852.32380000002,inf
FAD_13_num34,DLkcat,16.5305,58533.84940000018,254.1683171788793
FAD_21_num59,DLkcat,16.4981,33852.32380000002,inf
FAD_25_num25,DLkcat,16.4969,42714.87890000005,695.1774361696707
FAD_27_num58,DLkcat,16.4276,35812.754700000005,825.6745466162088
SHSL1_reverse,DLkcat,16.3546,40981.81400000009,359.16272520293927
FAD_7_num53,DLkcat,16.3523,29100.80200000001,1011.4545983990403
FAD_14_num53,DLkcat,16.3448,29100.80200000001,1010.9906936585455
FAD_1_num11,DLkcat,16.2875,40746.67730000006,1439.013040702583
FAD_6_num59,DLkcat,16.2838,33852.32380000002,inf
FACOAL180_num10,DLkcat,16.1133,59623.86440000018,972.8970200730536
FAD_21_num53,DLkcat,16.0947,29100.80200000001,995.5210169121796
FAD_11_num11,DLkcat,16.0799,40746.67730000006,1420.6714224523996
FAD_12_num62,DLkcat,16.077,42980.16130000004,1346.602670846653
FACOAL180_reverse_num34,DLkcat,15.9801,62839.98110000016,457.736929523041
CLPNS160190_reverse,DLkcat,15.9773,22911.067099999986,2510.502009747073
FAD_11_num58,DLkcat,15.9614,35812.754700000005,802.24267137987
FAD_24_num25,DLkcat,15.8939,42714.87890000005,669.7670867094502
FAD_1_num62,DLkcat,15.8628,42980.16130000004,1328.6613701005338
FAD_6_num53,DLkcat,15.8522,29100.80200000001,980.5214303028483
FACOAL200_reverse_num14,DLkcat,15.8386,58063.42370000018,982.0116756222183
FACOAL200_num10,DLkcat,15.7908,59623.86440000018,953.4249511006172
FASm1801_num1,DLkcat,15.7476,53524.09330000013,529.5872989594376
HSERTA_reverse,DLkcat,15.7236,39768.2781,711.6848239904054
IPDPS,DLkcat,15.7236,34665.88870000005,1632.872028461798
FAD_9_num25,DLkcat,15.6627,42714.87890000005,660.024345755548
FAD_4_num59,DLkcat,15.5357,33852.32380000002,inf
MACCOAT_num4,DLkcat,15.5161,42980.16130000004,1299.6219258023107
FAD_23_num25,DLkcat,15.4596,42714.87890000005,651.4657355144689
FACOAL161_num10,DLkcat,15.4332,59623.86440000018,931.8335964818783
RBK,DLkcat,15.4219,30279.838300000003,916.7624914298173
BKDC1_reverse,DLkcat,15.3951,41060.51620000005,56.24052529568532
PSCVT,DLkcat,15.2762,46425.25830000005,1184.5775772452716
FAS161,DLkcat,15.2542,25870.586199999987,63.507735603227744
FAD_8_num58,DLkcat,15.2496,35812.754700000005,766.46659074232
PAPSR,DLkcat,15.2318,27422.621900000013,999.803742325601
FAD_25_num43,DLkcat,15.1665,27615.4452,494.2831774444831
FACOAL200_num1,DLkcat,15.1212,60960.845500000185,892.9718666713675
MALTabc_num2,DLkcat,15.1169,29157.372200000005,351.29355606691354
FAD_27_num62,DLkcat,15.11,42980.16130000004,1265.6071628097857
AOXSr_reverse,DLkcat,15.0982,86242.25380000044,326.84581338872533
DAGK160_num1,DLkcat,15.0982,30669.957300000016,443.0518069224698
FAD_22_num25,DLkcat,15.0889,42714.87890000005,635.8444808794709
GTHOr_reverse,DLkcat,15.0323,49945.1496000001,541.7571118857945
FAD_4_num53,DLkcat,15.0097,29100.80200000001,928.4094644539347
FAD_12_num59,DLkcat,14.9262,33852.32380000002,inf
FAD_7_num25,DLkcat,14.9193,42714.87890000005,628.697556719515
FAD_27_num59,DLkcat,14.8342,33852.32380000002,inf
FAD_8_num11,DLkcat,14.8251,40746.67730000006,1309.8088859382879
FAD_25_num34,DLkcat,14.8087,58533.84940000018,227.69440480365807
FRTT_num1,DLkcat,14.8036,38851.71110000007,114.30847893852457
MACCOAT_num3,DLkcat,14.8033,40468.5108,109.7393976750931
COCO2,DLkcat,14.7913,85887.94740000044,200.03334151986408
GLYBabc,DLkcat,14.7841,33357.49630000005,219.5340424765997
FAD_21_num25,DLkcat,14.7591,42714.87890000005,621.946747459934
FAD_11_num62,DLkcat,14.7124,42980.16130000004,1232.3043561960747
FAD_1_num59,DLkcat,14.6621,33852.32380000002,inf
FAD_27_num63,DLkcat,14.6604,40468.5108,108.68005550626783
FAD_13_num51,DLkcat,14.6388,3308.7069,15927.575815192333
FAD_6_num25,DLkcat,14.6075,42714.87890000005,615.5583411943131
PRAGSr_reverse,DLkcat,14.5931,43508.14400000007,301.8696913387061
PREPPACPH,DLkcat,14.5823,29151.45380000002,1800.811731729138
PREPTHS_num1,DLkcat,14.5823,198832.92079999924,264.02207335074365
FAD_25_num42,DLkcat,14.5686,36353.63410000005,721.3441145351674
